ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
288;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;873;275;1148;1000
289;daikon.inv.binary.twoScalar.IntNonEqual;TP;TP;0.95;777;215;992;10000
290;daikon.inv.unary.string.IsUrl;TP;TP;0.95;887;278;1165;10000
291;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1066;292;1358;1000
292;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1022;288;1310;1000
293;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1042;249;1291;10000
294;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1038;239;1277;10000
295;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1062;225;1287;10000
296;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;973;283;1256;10000
297;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1076;330;1406;10000
298;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;997;287;1284;10000
299;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1095;275;1370;10000
300;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;1145;264;1409;1000
301;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;838;242;1080;10000
302;daikon.inv.unary.string.OneOfString;TP;TP;0.9;801;269;1070;10000
303;daikon.inv.unary.string.OneOfString;TP;TP;0.9;788;230;1018;10000
304;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;814;313;1127;10000
305;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;1014;318;1332;10000
306;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1033;256;1289;10000
307;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1027;224;1251;10000
308;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;887;265;1152;10000
