ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
26;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;755;349;1104;10000
27;daikon.inv.unary.sequence.OneOfSequence;FP;FP;0.8;779;421;1200;100
28;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;739;428;1167;10000
29;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;749;360;1109;10000
30;daikon.inv.unary.scalar.NonZero;TP;TP;0.85;741;430;1171;10000
31;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;751;385;1136;10000
32;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;683;382;1065;10000
33;daikon.inv.unary.string.OneOfString;FP;FP;0.9;768;445;1213;1000
34;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;734;425;1159;10000
35;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;744;440;1184;10000
36;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;684;381;1065;10000
37;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;794;313;1107;10000
38;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;763;466;1229;10000
39;daikon.inv.unary.sequence.EltNonZero;TP;FP;0.7;773;455;1228;10000
40;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;683;359;1042;10000
41;daikon.inv.unary.scalar.LowerBound;FP;FP;0.75;788;424;1212;10000
42;daikon.inv.unary.scalar.NonZero;TP;FP;0.7;762;422;1184;10000
43;daikon.inv.unary.sequence.EltNonZero;TP;FP;0.85;772;402;1174;10000
44;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;684;425;1109;10000
45;daikon.inv.unary.scalar.LowerBound;FP;FP;0.7;792;435;1227;500
46;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;764;377;1141;10000
47;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;774;373;1147;10000
48;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;683;453;1136;10000
49;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;745;387;1132;10000
50;daikon.inv.unary.sequence.OneOfSequence;FP;FP;0.85;769;474;1243;50
51;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.85;1022;425;1447;500
52;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.7;1070;472;1542;100
53;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.95;1159;415;1574;10000
54;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;942;425;1367;10000
55;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;858;558;1416;10000
56;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;839;506;1345;10000
57;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;869;509;1378;10000
58;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;866;533;1399;10000
59;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;864;413;1277;10000
60;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;870;538;1408;10000
61;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;864;441;1305;10000
62;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;1065;475;1540;10000
63;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1077;526;1603;10000
64;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1078;413;1491;10000
65;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1074;558;1632;10000
66;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1125;536;1661;10000
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;958;550;1508;10000
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1064;594;1658;10000
69;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.85;871;467;1338;10000
70;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;877;447;1324;10000
71;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;868;557;1425;500
72;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;1058;577;1635;100
73;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1080;516;1596;10000
74;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1075;538;1613;50
75;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1079;522;1601;500
76;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.75;1127;572;1699;10000
77;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1129;599;1728;10000
78;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;995;484;1479;10000
79;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;997;461;1458;10000
80;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1077;569;1646;100
81;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;928;430;1358;100
82;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;882;502;1384;1000
83;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;849;453;1302;50
84;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;857;387;1244;10000
85;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;849;494;1343;100
86;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1059;460;1519;500
87;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.8;1058;408;1466;100
88;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1109;527;1636;500
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1111;492;1603;500
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;947;506;1453;50
91;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;960;444;1404;1000
92;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;805;515;1320;50
93;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;873;333;1206;10000
94;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;880;427;1307;500
95;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1026;455;1481;100
96;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;1085;540;1625;100
97;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1067;470;1537;1000
98;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;992;492;1484;100
99;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;876;538;1414;500
100;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1021;471;1492;100
101;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1081;477;1558;100
102;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1066;506;1572;1000
103;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;1010;538;1548;100
104;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1068;548;1616;10000
105;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1061;495;1556;1000
106;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;960;444;1404;10000
107;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;1059;524;1583;500
108;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.75;1032;535;1567;50
109;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;1078;461;1539;10000
110;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;998;391;1389;500
111;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.8;973;412;1385;50
112;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;1086;491;1577;500
113;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.8;1025;485;1510;50
114;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;865;434;1299;50
115;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.85;1137;554;1691;500
116;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;962;494;1456;50
117;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1078;417;1495;1000
118;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;1052;488;1540;50
119;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.7;830;448;1278;50
120;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;849;489;1338;100
121;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;851;451;1302;100
122;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;969;471;1440;100
123;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;875;424;1299;50
124;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;853;466;1319;100
125;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;850;485;1335;100
126;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;973;420;1393;100
127;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.85;848;511;1359;1000
128;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;878;443;1321;500
129;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;834;414;1248;50
130;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;831;517;1348;1000
131;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;825;401;1226;10000
132;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;824;469;1293;100
133;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;835;546;1381;1000
134;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;827;486;1313;10000
135;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.75;819;458;1277;50
136;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;835;493;1328;1000
137;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;829;439;1268;10000
138;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;831;377;1208;10000
139;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;832;433;1265;50
140;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;868;426;1294;50
141;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;833;538;1371;100
142;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;834;443;1277;100
143;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;836;487;1323;50
144;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.85;833;444;1277;10000
145;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;832;498;1330;100
146;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;831;452;1283;100
147;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;837;399;1236;10000
148;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;834;459;1293;100
149;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;827;525;1352;100
150;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.75;858;512;1370;1000
151;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;862;426;1288;10000
152;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;818;572;1390;100
153;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;847;473;1320;100
154;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;1215;493;1708;1000
155;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;819;471;1290;50
156;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1207;558;1765;10000
157;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;1153;516;1669;1000
158;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;853;397;1250;500
159;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;1190;382;1572;10000
160;daikon.inv.binary.twoScalar.IntEqual;TP;FP;0.85;719;417;1136;10000
161;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;1187;379;1566;10000
162;daikon.inv.binary.twoScalar.IntEqual;TP;FP;0.9;1223;537;1760;10000
163;daikon.inv.binary.twoScalar.IntEqual;TP;FP;0.9;1221;504;1725;10000
164;daikon.inv.unary.scalar.OneOfScalar;TP;FP;0.75;704;383;1087;10000
165;daikon.inv.unary.string.OneOfString;TP;FP;0.85;704;454;1158;10000
166;daikon.inv.unary.string.OneOfString;TP;FP;0.95;718;338;1056;10000
167;daikon.inv.unary.string.OneOfString;TP;FP;0.9;756;408;1164;10000
168;daikon.inv.unary.string.OneOfString;TP;FP;0.95;785;463;1248;10000
169;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;633;325;958;10000
170;daikon.inv.unary.scalar.OneOfScalar;TP;FP;0.85;713;407;1120;10000
171;daikon.inv.unary.scalar.OneOfScalar;TP;FP;0.8;720;436;1156;10000
172;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;1144;396;1540;10000
173;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;1154;359;1513;10000
174;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;769;554;1323;100
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;784;509;1293;1000
176;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.95;792;525;1317;10000
177;daikon.inv.binary.sequenceScalar.SeqIntEqual;TP;FP;0.95;1212;488;1700;10000
178;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;878;436;1314;10000
179;daikon.inv.unary.string.IsUrl;TP;TP;0.95;873;322;1195;10000
180;daikon.inv.unary.string.IsUrl;TP;TP;0.95;863;356;1219;10000
181;daikon.inv.unary.string.IsUrl;TP;TP;0.95;878;361;1239;10000
182;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;925;442;1367;10000
183;daikon.inv.unary.string.IsUrl;TP;TP;0.9;920;395;1315;10000
184;daikon.inv.unary.string.FixedLengthString;TP;FP;0.85;764;434;1198;10000
185;daikon.inv.unary.string.IsUrl;TP;TP;0.95;874;397;1271;10000
186;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;768;455;1223;10000
187;daikon.inv.unary.string.IsUrl;TP;TP;0.95;918;367;1285;10000
188;daikon.inv.unary.string.IsUrl;TP;TP;0.95;871;376;1247;10000
189;daikon.inv.unary.string.FixedLengthString;FP;FP;0.85;804;446;1250;100
190;daikon.inv.unary.string.FixedLengthString;TP;FP;0.85;783;434;1217;1000
191;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;796;487;1283;1000
192;daikon.inv.unary.string.IsUrl;TP;TP;0.95;822;361;1183;10000
193;daikon.inv.unary.string.IsUrl;TP;TP;0.95;839;345;1184;10000
194;daikon.inv.unary.string.IsUrl;TP;TP;0.95;908;326;1234;10000
195;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;751;435;1186;10000
196;daikon.inv.unary.string.IsUrl;TP;TP;0.95;864;395;1259;10000
197;daikon.inv.unary.string.IsUrl;TP;TP;0.95;853;375;1228;10000
198;daikon.inv.unary.string.IsUrl;TP;TP;0.95;859;391;1250;10000
199;daikon.inv.unary.string.IsUrl;TP;TP;0.95;848;375;1223;10000
200;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.85;890;523;1413;1000
201;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;994;412;1406;10000
202;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;983;449;1432;10000
203;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;989;396;1385;10000
204;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;978;351;1329;10000
205;daikon.inv.binary.twoSequence.SuperSet;FP;FP;0.85;869;448;1317;50
206;daikon.inv.binary.twoSequence.SuperSet;FP;FP;0.9;868;429;1297;50
207;daikon.inv.binary.twoSequence.SuperSet;FP;FP;0.85;870;429;1299;50
208;daikon.inv.unary.string.FixedLengthString;TP;FP;0.85;678;398;1076;10000
209;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;686;295;981;10000
210;daikon.inv.unary.string.FixedLengthString;TP;TP;0.85;719;443;1162;10000
211;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;734;385;1119;10000
212;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;721;352;1073;10000
213;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;821;353;1174;10000
214;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.75;793;530;1323;10000
215;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.85;755;438;1193;10000
216;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;803;398;1201;10000
217;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;1035;370;1405;10000
218;daikon.inv.unary.scalar.LowerBound;FP;TP;0.9;784;411;1195;10000
219;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.75;798;472;1270;1000
220;daikon.inv.unary.sequence.EltNonZero;TP;FP;0.85;755;460;1215;10000
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;860;443;1303;10000
222;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1069;506;1575;10000
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;867;404;1271;10000
224;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;789;605;1394;100
225;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;775;451;1226;100
226;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;801;564;1365;100
227;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;792;425;1217;100
228;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;861;304;1165;10000
229;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;876;415;1291;1000
230;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;800;509;1309;100
231;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.95;872;436;1308;1000
232;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1065;540;1605;10000
233;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;1058;562;1620;1000
234;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;972;522;1494;10000
235;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;800;458;1258;100
236;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;1000;438;1438;1000
237;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;832;476;1308;1000
238;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;846;518;1364;100
239;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;858;515;1373;1000
240;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;821;505;1326;100
241;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;829;464;1293;100
242;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;841;440;1281;1000
243;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;827;391;1218;100
244;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;839;446;1285;1000
245;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.85;821;593;1414;100
246;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;823;486;1309;100
247;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.9;814;438;1252;100
248;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;844;541;1385;100
249;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.75;846;489;1335;100
250;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;828;492;1320;1000
251;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;829;513;1342;100
252;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1100;483;1583;1000
253;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;828;493;1321;1000
254;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;856;472;1328;500
255;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;856;472;1328;1000
256;daikon.inv.unary.string.FixedLengthString;FP;FP;0.9;860;476;1336;500
257;daikon.inv.unary.string.IsUrl;TP;TP;0.95;856;397;1253;10000
258;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;792;431;1223;10000
259;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;1085;401;1486;10000
260;daikon.inv.unary.sequence.EltNonZero;TP;FP;0.95;765;421;1186;10000
261;daikon.inv.unary.scalar.LowerBound;FP;FP;0.8;788;436;1224;500
262;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;866;450;1316;10000
263;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;873;455;1328;10000
264;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;855;465;1320;10000
265;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1066;552;1618;500
266;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;910;533;1443;1000
267;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1005;430;1435;10000
268;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;933;524;1457;1000
269;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;873;392;1265;10000
270;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;882;485;1367;1000
271;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;936;485;1421;1000
272;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;1069;441;1510;500
273;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1073;428;1501;10000
274;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;929;517;1446;1000
275;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;950;449;1399;500
276;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.85;852;458;1310;10000
277;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;854;438;1292;10000
278;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;856;376;1232;10000
279;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1125;445;1570;10000
280;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;841;453;1294;1000
281;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;839;501;1340;1000
282;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;850;464;1314;10000
283;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;850;505;1355;10000
284;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;841;480;1321;1000
285;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.75;843;466;1309;1000
286;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;843;453;1296;1000
287;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;836;524;1360;1000
288;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.75;868;494;1362;1000
289;daikon.inv.binary.twoScalar.IntNonEqual;TP;TP;0.95;772;382;1154;10000
290;daikon.inv.unary.string.IsUrl;TP;TP;0.95;882;429;1311;10000
291;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1067;528;1595;1000
292;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;1020;432;1452;1000
293;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1031;499;1530;10000
294;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1031;456;1487;10000
295;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1062;481;1543;10000
296;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;970;470;1440;10000
297;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1076;455;1531;10000
298;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;964;623;1587;10000
299;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1087;459;1546;10000
300;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.75;1138;495;1633;1000
301;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;833;505;1338;10000
302;daikon.inv.unary.string.OneOfString;TP;TP;0.95;797;383;1180;10000
303;daikon.inv.unary.string.OneOfString;TP;TP;0.9;784;363;1147;10000
304;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.95;809;352;1161;10000
305;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;1025;320;1345;10000
306;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;1028;502;1530;10000
307;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1024;545;1569;10000
