ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
34;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;718;250;968;100
35;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;730;269;999;10000
36;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;707;261;968;10000
37;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;718;269;987;10000
38;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;806;284;1090;10000
39;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;729;275;1004;50
40;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;601;197;798;10000
41;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.9;611;218;829;10000
42;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;0.9;631;238;869;10000
43;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;628;235;863;100
44;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;630;249;879;50
45;daikon.inv.unary.string.IsUrl;TP;TP;0.9;747;248;995;10000
46;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;677;258;935;10000
47;daikon.inv.unary.string.IsUrl;TP;TP;0.9;706;219;925;10000
48;daikon.inv.unary.string.IsUrl;TP;TP;0.95;698;166;864;10000
49;daikon.inv.unary.string.IsUrl;TP;TP;0.95;753;198;951;10000
50;daikon.inv.unary.string.IsUrl;TP;TP;0.95;773;211;984;10000
51;daikon.inv.unary.string.IsUrl;TP;TP;0.9;759;169;928;10000
52;daikon.inv.unary.string.IsUrl;TP;TP;0.9;774;166;940;10000
53;daikon.inv.unary.string.IsUrl;TP;TP;0.95;740;198;938;10000
54;daikon.inv.unary.string.IsUrl;TP;TP;0.9;745;188;933;10000
55;daikon.inv.unary.string.IsUrl;TP;TP;0.9;736;235;971;10000
56;daikon.inv.unary.string.IsUrl;TP;TP;0.9;729;191;920;10000
57;daikon.inv.unary.string.IsUrl;TP;TP;0.9;760;189;949;10000
58;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;656;215;871;10000
59;daikon.inv.unary.string.IsUrl;TP;TP;0.95;711;206;917;10000
60;daikon.inv.unary.string.IsUrl;TP;TP;0.9;715;173;888;10000
61;daikon.inv.unary.string.IsUrl;TP;TP;0.95;762;228;990;10000
62;daikon.inv.unary.string.IsUrl;TP;TP;0.95;761;186;947;10000
63;daikon.inv.unary.string.IsUrl;TP;TP;0.95;762;218;980;10000
64;daikon.inv.unary.string.IsUrl;TP;TP;0.95;757;193;950;10000
65;daikon.inv.unary.string.IsUrl;TP;TP;0.95;791;205;996;10000
66;daikon.inv.unary.string.IsUrl;TP;TP;0.95;751;216;967;10000
67;daikon.inv.unary.string.IsUrl;TP;TP;0.95;761;219;980;10000
68;daikon.inv.unary.string.IsUrl;TP;TP;0.9;776;186;962;10000
69;daikon.inv.unary.string.IsUrl;TP;TP;0.9;759;200;959;10000
70;daikon.inv.unary.string.IsUrl;TP;TP;0.9;749;199;948;10000
71;daikon.inv.unary.string.IsUrl;TP;TP;0.95;754;220;974;10000
72;daikon.inv.unary.string.IsUrl;TP;TP;0.95;741;188;929;10000
73;daikon.inv.unary.string.IsUrl;TP;TP;0.9;742;175;917;10000
74;daikon.inv.unary.string.IsUrl;TP;TP;0.95;747;233;980;10000
75;daikon.inv.unary.string.IsUrl;TP;TP;0.95;776;243;1019;10000
76;daikon.inv.unary.string.IsUrl;TP;TP;0.95;761;219;980;10000
77;daikon.inv.unary.string.IsUrl;TP;TP;0.95;763;197;960;10000
78;daikon.inv.unary.string.IsUrl;TP;TP;0.95;760;204;964;10000
79;daikon.inv.unary.string.IsUrl;TP;TP;0.95;762;222;984;10000
80;daikon.inv.unary.string.IsUrl;TP;TP;0.95;763;213;976;10000
81;daikon.inv.unary.string.IsUrl;TP;TP;0.9;778;189;967;10000
82;daikon.inv.unary.string.IsUrl;TP;TP;0.95;745;175;920;10000
83;daikon.inv.unary.string.IsUrl;TP;TP;0.95;736;187;923;10000
84;daikon.inv.unary.string.IsUrl;TP;TP;0.95;757;250;1007;10000
85;daikon.inv.unary.string.IsUrl;TP;TP;0.9;774;193;967;10000
86;daikon.inv.unary.string.IsUrl;TP;TP;1.0;795;175;970;10000
87;daikon.inv.unary.string.IsUrl;TP;TP;0.95;755;247;1002;10000
88;daikon.inv.unary.string.IsUrl;TP;TP;0.95;752;207;959;10000
89;daikon.inv.unary.string.IsUrl;TP;TP;0.9;758;205;963;10000
90;daikon.inv.unary.string.IsUrl;TP;TP;0.95;763;195;958;10000
91;daikon.inv.unary.string.IsUrl;TP;TP;0.95;745;227;972;10000
92;daikon.inv.unary.string.IsUrl;TP;TP;0.95;731;221;952;10000
93;daikon.inv.unary.string.IsUrl;TP;TP;0.9;729;175;904;10000
94;daikon.inv.unary.string.IsUrl;TP;TP;0.95;752;198;950;10000
95;daikon.inv.unary.string.IsUrl;TP;TP;0.95;776;223;999;10000
96;daikon.inv.unary.string.IsUrl;TP;TP;0.9;711;152;863;10000
97;daikon.inv.unary.string.IsUrl;TP;TP;0.95;738;220;958;10000
98;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;745;267;1012;10000
99;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;771;243;1014;10000
100;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;739;238;977;10000
101;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;765;239;1004;10000
102;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;739;251;990;10000
103;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;765;227;992;10000
104;daikon.inv.unary.string.IsUrl;TP;TP;0.95;725;202;927;10000
105;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;749;258;1007;10000
106;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;742;218;960;50
107;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;759;203;962;50
108;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;750;261;1011;50
109;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;759;200;959;10000
110;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;810;186;996;10000
111;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;821;190;1011;10000
112;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;789;288;1077;10000
113;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;796;275;1071;10000
114;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;852;241;1093;10000
115;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;866;263;1129;10000
116;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;865;298;1163;10000
117;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;876;266;1142;10000
118;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;844;236;1080;10000
119;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;844;255;1099;10000
120;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;842;221;1063;10000
121;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;823;190;1013;10000
122;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;857;211;1068;10000
123;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;782;253;1035;10000
124;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;821;200;1021;10000
125;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;876;245;1121;10000
126;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;877;235;1112;10000
127;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;870;264;1134;10000
128;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;862;245;1107;10000
129;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;880;218;1098;10000
130;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;860;199;1059;10000
131;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;888;211;1099;10000
132;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;908;254;1162;10000
133;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;874;203;1077;10000
134;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;858;230;1088;10000
135;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;858;252;1110;10000
136;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;852;192;1044;10000
137;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;852;202;1054;10000
138;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;852;194;1046;10000
139;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;902;264;1166;10000
140;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;869;237;1106;10000
141;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;869;201;1070;10000
142;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;873;212;1085;10000
143;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;887;247;1134;10000
144;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;872;214;1086;10000
145;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;880;203;1083;10000
146;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;856;178;1034;10000
147;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;852;215;1067;10000
148;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;876;232;1108;10000
149;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;882;234;1116;10000
150;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;904;241;1145;10000
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;862;264;1126;10000
152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;866;226;1092;10000
153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;860;244;1104;10000
154;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;892;248;1140;10000
155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;860;234;1094;10000
156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;860;253;1113;10000
157;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;846;215;1061;10000
158;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;870;196;1066;10000
159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;874;200;1074;10000
160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;840;200;1040;10000
161;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;803;273;1076;10000
162;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;764;226;990;10000
163;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;774;201;975;10000
164;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;781;219;1000;10000
165;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;669;267;936;10000
166;daikon.inv.unary.string.OneOfString;FP;TP;0.9;683;214;897;500
167;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;723;270;993;10000
168;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.95;766;189;955;10000
169;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;695;301;996;1000
170;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;786;278;1064;10000
171;daikon.inv.unary.string.OneOfString;FP;TP;0.9;720;249;969;1000
172;daikon.inv.unary.string.IsUrl;TP;TP;0.9;714;157;871;10000
