ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
56;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;698;490;1188;50
57;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;697;419;1116;50
58;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;712;434;1146;50
59;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;703;518;1221;50
60;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.8;860;533;1393;1000
61;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.8;861;615;1476;1000
62;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;860;558;1418;100
63;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.75;860;607;1467;100
64;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.85;867;579;1446;100
65;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;875;457;1332;10000
66;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;860;539;1399;1000
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.8;859;544;1403;100
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;859;597;1456;100
69;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.7;859;600;1459;100
70;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;906;455;1361;10000
71;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;850;487;1337;10000
72;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;893;507;1400;10000
73;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;912;567;1479;10000
74;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.7;912;494;1406;10000
75;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;912;547;1459;10000
76;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.7;912;549;1461;10000
77;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;919;523;1442;10000
78;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.95;924;527;1451;10000
79;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.85;912;542;1454;10000
80;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.7;912;454;1366;10000
81;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;912;522;1434;10000
82;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;912;510;1422;10000
83;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;959;451;1410;100
84;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;968;433;1401;50
85;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;871;599;1470;100
86;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;530;1401;100
87;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;872;518;1390;100
88;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;871;457;1328;100
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.85;880;515;1395;10000
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;885;601;1486;10000
91;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;871;564;1435;100
92;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.8;871;522;1393;100
93;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;871;508;1379;100
94;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;871;531;1402;100
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;935;487;1422;10000
96;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;903;452;1355;10000
97;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;795;511;1306;10000
98;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.9;845;461;1306;100
99;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;812;444;1256;100
100;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;811;514;1325;100
101;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;803;436;1239;100
102;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;785;465;1250;100
103;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;803;407;1210;100
104;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;792;413;1205;100
105;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;802;464;1266;1000
106;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;801;411;1212;10000
107;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;807;401;1208;100
108;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;815;420;1235;100
109;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;808;444;1252;100
110;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;815;417;1232;100
111;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;806;414;1220;100
112;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;810;437;1247;100
113;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;840;514;1354;100
114;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;808;455;1263;100
115;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;853;442;1295;100
116;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;853;453;1306;100
117;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;855;538;1393;100
118;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;853;453;1306;100
119;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;853;443;1296;100
120;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;810;433;1243;100
121;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;805;418;1223;100
122;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;812;424;1236;100
123;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;816;489;1305;100
124;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;807;482;1289;100
125;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;821;526;1347;100
126;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;815;403;1218;100
127;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;819;474;1293;100
128;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;812;470;1282;100
129;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;811;444;1255;100
130;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;803;415;1218;100
131;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;802;499;1301;1000
132;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;801;437;1238;1000
133;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;806;461;1267;100
134;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;821;484;1305;50
135;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;815;495;1310;50
136;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;819;487;1306;50
137;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;744;439;1183;100
138;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;743;423;1166;100
139;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;735;448;1183;100
140;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.7;733;391;1124;50
141;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;732;431;1163;50
142;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1036;421;1457;10000
143;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;971;509;1480;100
144;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;948;439;1387;1000
145;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;999;479;1478;100
146;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;1009;444;1453;10000
147;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;984;457;1441;50
148;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1008;540;1548;10000
149;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;971;480;1451;100
150;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.6;935;515;1450;10000
151;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.6;1010;412;1422;10000
152;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;1001;469;1470;10000
153;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;991;482;1473;50
154;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1016;492;1508;10000
155;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;1052;505;1557;10000
156;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;990;478;1468;10000
157;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1013;468;1481;10000
158;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;1004;495;1499;10000
159;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;967;440;1407;50
160;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;995;499;1494;10000
161;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;984;516;1500;10000
162;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;966;484;1450;10000
163;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1009;381;1390;10000
164;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.85;1000;431;1431;10000
165;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1002;437;1439;50
166;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1024;500;1524;10000
167;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;1011;512;1523;10000
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;982;464;1446;10000
169;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;973;500;1473;10000
170;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.8;1045;536;1581;10000
171;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;993;493;1486;10000
172;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;998;535;1533;10000
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;990;427;1417;50
174;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1052;534;1586;10000
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;1026;492;1518;10000
176;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;973;486;1459;10000
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1005;487;1492;10000
178;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;996;436;1432;10000
179;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.8;1024;421;1445;10000
180;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;1006;544;1550;10000
181;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;971;454;1425;10000
182;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;989;441;1430;10000
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.95;997;492;1489;50
184;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.8;1011;476;1487;10000
185;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;1012;490;1502;10000
186;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.6;945;554;1499;10000
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;993;493;1486;10000
188;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.6;984;491;1475;10000
189;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1026;512;1538;10000
190;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;1022;503;1525;10000
191;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.75;1014;529;1543;10000
192;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;997;472;1469;10000
193;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1048;460;1508;100
194;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1053;530;1583;50
195;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1052;518;1570;100
196;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.8;926;515;1441;100
197;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;819;476;1295;50
198;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;821;528;1349;50
199;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;823;522;1345;50
200;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;906;426;1332;100
201;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;910;501;1411;100
202;daikon.inv.binary.twoScalar.IntEqual;TP;FP;0.8;836;469;1305;10000
203;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.7;851;425;1276;100
204;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.8;875;450;1325;100
205;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;798;564;1362;100
206;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;752;403;1155;10000
207;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;762;507;1269;10000
208;daikon.inv.unary.string.OneOfString;TP;TP;1.0;681;429;1110;10000
209;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;616;379;995;10000
210;daikon.inv.unary.scalar.LowerBound;FP;TP;0.95;714;445;1159;100
211;daikon.inv.unary.scalar.LowerBound;FP;FP;0.8;707;395;1102;100
212;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;625;415;1040;10000
213;daikon.inv.unary.scalar.LowerBound;FP;FP;0.8;819;435;1254;100
214;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;662;479;1141;10000
215;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;787;551;1338;10000
216;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;776;435;1211;100
217;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.8;1126;553;1679;10000
218;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;829;546;1375;1000
219;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;1134;437;1571;10000
220;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;798;525;1323;10000
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;788;499;1287;100
222;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.7;1080;467;1547;10000
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.95;900;493;1393;50
224;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;1131;408;1539;10000
225;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;888;538;1426;50
226;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;1104;474;1578;10000
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;942;498;1440;50
228;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;717;360;1077;10000
229;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;712;452;1164;10000
230;daikon.inv.unary.string.FixedLengthString;FP;FP;0.95;700;425;1125;100
231;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.95;897;420;1317;10000
232;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.95;879;370;1249;10000
233;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;764;413;1177;10000
234;daikon.inv.unary.string.FixedLengthString;TP;TP;0.99;722;381;1103;10000
235;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;665;397;1062;10000
236;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;812;380;1192;10000
237;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;838;408;1246;10000
238;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;811;410;1221;10000
239;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;837;437;1274;10000
240;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;808;395;1203;10000
241;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;834;409;1243;10000
242;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;710;448;1158;10000
243;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;717;541;1258;10000
244;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;799;464;1263;10000
245;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;825;389;1214;10000
246;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;731;437;1168;10000
247;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;821;378;1199;10000
248;daikon.inv.unary.string.FixedLengthString;FP;FP;0.95;732;421;1153;50
249;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;804;401;1205;10000
250;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;830;399;1229;10000
251;daikon.inv.unary.string.IsUrl;TP;TP;0.95;875;374;1249;10000
252;daikon.inv.unary.string.IsUrl;TP;TP;0.95;889;440;1329;10000
253;daikon.inv.unary.string.IsUrl;TP;TP;0.95;890;438;1328;10000
254;daikon.inv.unary.string.IsUrl;TP;TP;0.95;885;406;1291;10000
255;daikon.inv.unary.string.IsUrl;TP;TP;0.95;879;354;1233;10000
256;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;730;445;1175;10000
257;daikon.inv.unary.string.FixedLengthString;FP;TP;0.8;704;477;1181;10000
258;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;698;473;1171;10000
259;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;741;426;1167;10000
260;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;732;440;1172;10000
261;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;TP;TP;0.95;900;342;1242;10000
262;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;706;389;1095;10000
263;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;971;383;1354;10000
264;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;973;377;1350;10000
265;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;987;355;1342;10000
266;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;978;515;1493;10000
267;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;976;434;1410;10000
268;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;694;445;1139;10000
269;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;701;396;1097;10000
270;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.9;750;419;1169;100
271;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;747;350;1097;10000
272;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;651;408;1059;10000
273;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;699;359;1058;10000
274;daikon.inv.unary.string.OneOfString;FP;FP;0.95;895;469;1364;100
275;daikon.inv.unary.string.OneOfString;FP;FP;0.9;760;442;1202;100
276;daikon.inv.unary.string.OneOfString;TP;FP;0.95;793;409;1202;10000
277;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;825;509;1334;100
278;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.95;970;529;1499;1000
279;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;972;485;1457;1000
280;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;872;421;1293;10000
281;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;872;456;1328;1000
282;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.7;808;520;1328;1000
283;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;803;412;1215;500
284;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;937;474;1411;10000
285;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;980;471;1451;100
286;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;927;492;1419;10000
287;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;980;501;1481;100
288;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;980;482;1462;10000
289;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;980;544;1524;100
290;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;930;483;1413;10000
291;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;980;547;1527;100
292;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1020;471;1491;10000
293;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;963;549;1512;100
294;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;937;417;1354;10000
295;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.8;942;485;1427;10000
296;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;980;471;1451;100
297;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;959;649;1608;10000
298;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;928;462;1390;10000
299;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;980;467;1447;100
300;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;951;514;1465;10000
301;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.8;722;536;1258;100
302;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1034;513;1547;100
303;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.8;745;433;1178;10000
304;daikon.inv.binary.twoString.StringEqual;FP;FP;0.9;735;499;1234;10000
305;daikon.inv.binary.twoString.StringEqual;FP;FP;0.9;742;431;1173;10000
306;daikon.inv.binary.twoString.StringEqual;FP;FP;0.9;746;385;1131;10000
307;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;734;452;1186;10000
308;daikon.inv.unary.string.OneOfString;TP;TP;1.0;746;389;1135;10000
309;daikon.inv.unary.string.OneOfString;FP;FP;0.9;771;461;1232;1000
310;daikon.inv.unary.string.OneOfString;FP;FP;0.7;735;429;1164;10000
