ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
27;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;690;268;958;10000
28;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;799;253;1052;10000
29;daikon.inv.unary.scalar.OneOfFloat;TP;TP;0.9;752;236;988;10000
30;daikon.inv.unary.scalar.OneOfFloat;FP;TP;0.9;768;251;1019;50
31;daikon.inv.unary.scalar.OneOfFloat;FP;TP;0.9;770;232;1002;50
32;daikon.inv.unary.string.OneOfString;FP;TP;0.9;745;202;947;50
33;daikon.inv.unary.string.OneOfString;FP;TP;0.9;763;250;1013;50
34;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;220;999;10000
35;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;231;1010;10000
36;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;297;1076;10000
37;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;364;1143;10000
38;daikon.inv.unary.scalar.OneOfScalar;TP;FP;0.9;782;226;1008;10000
39;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;784;263;1047;10000
40;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;317;1096;10000
41;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;240;1019;10000
42;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;779;235;1014;10000
43;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;779;258;1037;10000
44;daikon.inv.unary.string.OneOfString;FP;TP;0.9;734;262;996;10000
45;daikon.inv.unary.string.OneOfString;TP;TP;0.9;762;238;1000;10000
46;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.95;718;229;947;100
47;daikon.inv.unary.string.OneOfString;FP;TP;0.9;757;275;1032;500
48;daikon.inv.unary.string.OneOfString;FP;TP;0.9;757;246;1003;10000
49;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;667;216;883;10000
50;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;712;207;919;10000
51;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.95;818;221;1039;10000
52;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;793;288;1081;50
53;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;884;226;1110;10000
54;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;897;254;1151;10000
55;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.95;1045;253;1298;10000
56;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;704;250;954;50
57;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;703;239;942;50
58;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;719;241;960;50
59;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;709;215;924;50
60;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;860;278;1138;1000
61;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;861;249;1110;1000
62;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;860;243;1103;100
63;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;860;386;1246;100
64;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;867;289;1156;100
65;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;876;308;1184;10000
66;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;860;315;1175;1000
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;859;249;1108;100
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;859;268;1127;100
69;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;859;301;1160;100
70;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;914;217;1131;10000
71;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;854;259;1113;10000
72;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;898;339;1237;10000
73;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.95;914;277;1191;10000
74;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.9;914;343;1257;10000
75;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.95;914;261;1175;10000
76;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.9;914;303;1217;10000
77;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;921;304;1225;10000
78;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.9;926;337;1263;10000
79;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.8;914;275;1189;10000
80;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;0.6;914;329;1243;10000
81;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.9;914;253;1167;10000
82;daikon.inv.binary.twoScalar.IntLessThan;TP;TP;0.9;914;305;1219;10000
83;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;968;300;1268;100
84;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;973;311;1284;50
85;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;287;1158;100
86;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;227;1098;100
87;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;872;270;1142;100
88;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;223;1094;100
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;881;311;1192;10000
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;886;228;1114;10000
91;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;871;67;938;100
92;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;871;288;1159;100
93;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;309;1180;100
94;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;871;268;1139;100
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;958;259;1217;10000
96;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;906;268;1174;10000
97;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;802;255;1057;10000
98;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.9;853;231;1084;100
99;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;817;268;1085;100
100;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;816;265;1081;100
101;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;808;267;1075;100
102;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;792;289;1081;100
103;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;811;259;1070;100
104;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;799;317;1116;100
105;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;809;273;1082;1000
106;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;808;302;1110;10000
107;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;812;300;1112;100
108;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;820;282;1102;100
109;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;815;287;1102;100
110;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;823;291;1114;100
111;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;813;252;1065;100
112;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;818;291;1109;100
113;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;848;253;1101;100
114;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;814;333;1147;100
115;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;858;266;1124;100
116;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;858;281;1139;100
117;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;860;288;1148;100
118;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;858;274;1132;100
119;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;858;310;1168;100
120;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;818;235;1053;100
121;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;812;345;1157;100
122;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;819;320;1139;100
123;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;823;280;1103;100
124;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;814;264;1078;100
125;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;829;253;1082;100
126;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;823;274;1097;100
127;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;826;258;1084;100
128;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;817;299;1116;100
129;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;816;323;1139;100
130;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;808;288;1096;100
131;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;809;238;1047;1000
132;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;808;302;1110;1000
133;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;813;259;1072;100
134;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;829;290;1119;50
135;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;823;278;1101;50
136;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;826;287;1113;50
137;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;749;249;998;100
138;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;748;255;1003;100
139;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;740;229;969;100
140;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;740;257;997;50
141;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;739;263;1002;50
142;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1037;417;1454;10000
143;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;978;270;1248;100
144;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;951;229;1180;1000
145;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1006;292;1298;100
146;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1013;330;1343;10000
147;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;987;309;1296;50
148;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1010;353;1363;10000
149;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;978;324;1302;100
150;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;945;294;1239;10000
151;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1018;170;1188;10000
152;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1007;237;1244;10000
153;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;993;338;1331;50
154;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.9;1017;346;1363;10000
155;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1060;324;1384;10000
156;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;998;277;1275;10000
157;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1020;265;1285;10000
158;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1009;240;1249;10000
159;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;970;240;1210;50
160;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;997;358;1355;10000
161;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;992;297;1289;10000
162;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;978;326;1304;10000
163;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1016;312;1328;10000
164;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1005;293;1298;10000
165;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1005;310;1315;50
166;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1026;299;1325;10000
167;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1018;314;1332;10000
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;988;322;1310;10000
169;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;977;329;1306;10000
170;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.9;1048;325;1373;10000
171;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1001;348;1349;10000
172;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1003;278;1281;10000
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;994;369;1363;50
174;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1055;362;1417;10000
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;1034;316;1350;10000
176;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;980;327;1307;10000
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1011;304;1315;10000
178;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;1000;398;1398;10000
179;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.9;1028;373;1401;10000
180;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1014;291;1305;10000
181;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;974;306;1280;10000
182;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;992;329;1321;10000
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1001;331;1332;50
184;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;0.9;1012;462;1474;10000
185;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1020;274;1294;10000
186;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;950;294;1244;10000
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1000;189;1189;10000
188;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;989;220;1209;10000
189;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.9;1028;408;1436;10000
190;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1031;281;1312;10000
191;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1039;310;1349;10000
192;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1001;327;1328;10000
193;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1058;401;1459;100
194;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1064;337;1401;50
195;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1062;268;1330;100
196;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;933;310;1243;100
197;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;826;253;1079;50
198;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;828;280;1108;50
199;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;830;268;1098;50
200;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;913;329;1242;100
201;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;917;316;1233;100
202;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;832;286;1118;10000
203;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.95;854;322;1176;100
204;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;886;326;1212;100
205;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;801;274;1075;100
206;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;755;219;974;10000
207;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;765;242;1007;10000
208;daikon.inv.unary.string.OneOfString;TP;TP;0.95;685;266;951;10000
209;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;620;177;797;10000
210;daikon.inv.unary.scalar.LowerBound;FP;TP;0.95;711;307;1018;100
211;daikon.inv.unary.scalar.LowerBound;FP;TP;0.9;711;283;994;100
212;daikon.inv.unary.scalar.OneOfScalar;TP;TP;0.9;630;218;848;10000
213;daikon.inv.unary.scalar.LowerBound;FP;TP;0.9;825;266;1091;100
214;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.8;667;261;928;10000
215;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.95;781;277;1058;10000
216;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;1.0;777;194;971;100
217;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.95;1132;250;1382;10000
218;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;832;314;1146;1000
219;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.9;1145;247;1392;10000
220;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.95;792;239;1031;10000
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;789;221;1010;100
222;daikon.inv.binary.twoScalar.IntGreaterThan;TP;TP;0.95;1085;289;1374;10000
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;896;303;1199;50
224;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;1130;280;1410;10000
225;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;892;290;1182;50
226;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;1111;271;1382;10000
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;946;248;1194;50
228;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;721;225;946;10000
229;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;716;202;918;10000
230;daikon.inv.unary.string.FixedLengthString;FP;FP;0.9;704;244;948;100
231;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.95;908;289;1197;10000
232;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.9;890;297;1187;10000
233;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;774;233;1007;10000
234;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;726;212;938;10000
235;daikon.inv.unary.string.FixedLengthString;TP;FP;0.6;670;244;914;10000
236;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;810;203;1013;10000
237;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.9;836;260;1096;10000
238;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;809;225;1034;10000
239;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;835;269;1104;10000
240;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;806;220;1026;10000
241;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;832;204;1036;10000
242;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;715;244;959;10000
243;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;722;235;957;10000
244;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;804;219;1023;10000
245;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;830;256;1086;10000
246;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;734;222;956;10000
247;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;826;217;1043;10000
248;daikon.inv.unary.string.FixedLengthString;FP;TP;0.9;738;265;1003;50
249;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;803;245;1048;10000
250;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;829;295;1124;10000
251;daikon.inv.unary.string.IsUrl;TP;TP;0.95;881;329;1210;10000
252;daikon.inv.unary.string.IsUrl;TP;TP;0.9;892;291;1183;10000
253;daikon.inv.unary.string.IsUrl;TP;TP;0.95;895;261;1156;10000
254;daikon.inv.unary.string.IsUrl;TP;TP;0.95;888;266;1154;10000
255;daikon.inv.unary.string.IsUrl;TP;TP;0.9;886;269;1155;10000
256;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;735;234;969;10000
257;daikon.inv.unary.string.FixedLengthString;FP;FP;0.9;709;208;917;10000
258;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;703;245;948;10000
259;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;746;233;979;10000
260;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;737;221;958;10000
261;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;TP;TP;1.0;906;177;1083;10000
262;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.9;711;306;1017;10000
263;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;975;217;1192;10000
264;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;981;270;1251;10000
265;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;995;212;1207;10000
266;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;984;289;1273;10000
267;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;982;227;1209;10000
268;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;700;270;970;10000
269;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;707;224;931;10000
270;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.9;757;314;1071;100
271;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;756;220;976;10000
272;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;656;257;913;10000
273;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;703;268;971;10000
274;daikon.inv.unary.string.OneOfString;FP;TP;0.9;902;241;1143;100
275;daikon.inv.unary.string.OneOfString;FP;TP;0.9;766;211;977;100
276;daikon.inv.unary.string.OneOfString;TP;TP;0.9;798;191;989;10000
277;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;832;330;1162;100
278;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;975;330;1305;1000
279;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;977;274;1251;1000
280;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;879;260;1139;10000
281;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;879;294;1173;1000
282;daikon.inv.binary.sequenceString.MemberString;FP;FP;1.0;814;356;1170;1000
283;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;810;267;1077;500
284;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;946;437;1383;10000
285;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;274;1263;100
286;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;932;302;1234;10000
287;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;318;1307;100
288;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;988;298;1286;10000
289;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;305;1294;100
290;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;936;274;1210;10000
291;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;313;1302;100
292;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;1024;339;1363;10000
293;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;971;332;1303;100
294;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;943;297;1240;10000
295;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;949;333;1282;10000
296;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;323;1312;100
297;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;967;315;1282;10000
298;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;933;351;1284;10000
299;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;989;315;1304;100
300;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;957;395;1352;10000
301;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.9;727;320;1047;100
302;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1047;375;1422;100
303;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.6;749;268;1017;10000
304;daikon.inv.binary.twoString.StringEqual;FP;TP;0.9;740;222;962;10000
305;daikon.inv.binary.twoString.StringEqual;FP;TP;0.9;747;223;970;10000
306;daikon.inv.binary.twoString.StringEqual;FP;TP;0.8;751;272;1023;10000
307;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;738;250;988;10000
308;daikon.inv.unary.string.OneOfString;TP;TP;0.9;749;218;967;10000
309;daikon.inv.unary.string.OneOfString;FP;TP;0.9;772;264;1036;1000
310;daikon.inv.unary.string.OneOfString;FP;TP;0.9;739;235;974;10000
311;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;893;284;1177;10000
312;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;875;307;1182;10000
