pptname;invariant;invariantType;variables;tp;fp;enter;bug
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.limit < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.limit, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.offset < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.offset, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > return.review_count;daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, return.review_count);0;1;0;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(input.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(input.price[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(input.attributes[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(return.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(return.categories[..]));0;1;0;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(return.transactions[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(return.transactions[..]));0;1;0;0
main.businessessearch.getBusinesses&200&businesses(main.getBusinesses&Input):::EXIT;input.open_at > size(return.location.display_address[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(return.location.display_address[..]));0;1;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.latitude is Numeric;daikon.inv.unary.string.IsNumeric;(input.latitude);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.longitude is Numeric;daikon.inv.unary.string.IsNumeric;(input.longitude);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.limit >= 1;daikon.inv.unary.scalar.LowerBound;(input.limit);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.offset >= 1;daikon.inv.unary.scalar.LowerBound;(input.offset);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;All the elements of input.price[] are Numeric;daikon.inv.unary.stringsequence.SequenceStringElementsAreNumeric;(input.price[..]);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;All the elements of input.price[] have LENGTH=1;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(input.price[..]);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;size(input.categories[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;size(input.price[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;size(input.attributes[]) one of { 1, 2, 3 };daikon.inv.unary.scalar.OneOfScalar;(size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius > input.limit;daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, input.limit);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius > input.offset;daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, input.offset);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.radius, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius > size(input.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius > size(input.price[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.radius > size(input.attributes[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.limit < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.limit, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.offset < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.offset, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.open_at > size(input.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.open_at > size(input.price[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::ENTER;input.open_at > size(input.attributes[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.latitude is Numeric;daikon.inv.unary.string.IsNumeric;(input.latitude);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.longitude is Numeric;daikon.inv.unary.string.IsNumeric;(input.longitude);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.limit >= 1;daikon.inv.unary.scalar.LowerBound;(input.limit);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.offset >= 1;daikon.inv.unary.scalar.LowerBound;(input.offset);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;All the elements of input.price[] are Numeric;daikon.inv.unary.stringsequence.SequenceStringElementsAreNumeric;(input.price[..]);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;All the elements of input.price[] have LENGTH=1;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(input.price[..]);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;return.total >= 0;daikon.inv.unary.scalar.LowerBound;(return.total);1;0;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;size(input.categories[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;size(input.price[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;size(input.attributes[]) one of { 1, 2, 3 };daikon.inv.unary.scalar.OneOfScalar;(size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > input.limit;daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, input.limit);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > input.offset;daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, input.offset);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.radius, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > size(input.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > size(input.price[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > size(input.attributes[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.radius > size(return.businesses[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.radius, size(return.businesses[..]));0;1;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.limit < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.limit, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.limit >= size(return.businesses[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(input.limit, size(return.businesses[..]));1;0;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.offset < input.open_at;daikon.inv.binary.twoScalar.IntLessThan;(input.offset, input.open_at);0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.open_at > return.total;daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, return.total);0;1;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.open_at > size(input.categories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.categories[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.open_at > size(input.price[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.price[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.open_at > size(input.attributes[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(input.attributes[..]));0;0;1;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;input.open_at > size(return.businesses[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.open_at, size(return.businesses[..]));0;1;0;0
main.businessessearch.getBusinesses&200(main.getBusinesses&Input):::EXIT;return.total >= size(return.businesses[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.total, size(return.businesses[..]));1;0;0;0
