ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
141;daikon.inv.unary.string.FixedLengthString;TP;FP;622;245;867
142;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;648;177;825
143;daikon.inv.unary.string.FixedLengthString;TP;FP;621;230;851
144;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;647;253;900
145;daikon.inv.binary.twoString.StdString$SubString;TP;FP;636;251;887
146;daikon.inv.binary.twoString.StdString$SubString;TP;FP;641;176;817
147;daikon.inv.binary.twoString.StdString$SubString;TP;FP;641;232;873
148;daikon.inv.binary.twoString.StdString$SubString;TP;FP;709;200;909
149;daikon.inv.binary.twoString.StdString$SubString;TP;FP;641;211;852
150;daikon.inv.binary.twoString.StdString$SubString;TP;TP;643;222;865
151;daikon.inv.binary.twoString.StdString$SubString;TP;FP;643;214;857
152;daikon.inv.binary.twoString.StdString$SubString;TP;FP;644;186;830
153;daikon.inv.binary.twoString.StdString$SubString;TP;FP;646;176;822
154;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;229;885
155;daikon.inv.binary.twoString.StdString$SubString;TP;FP;668;197;865
156;daikon.inv.binary.twoString.StdString$SubString;TP;FP;671;106;777
157;daikon.inv.binary.twoString.StdString$SubString;TP;FP;671;187;858
158;daikon.inv.binary.twoString.StdString$SubString;TP;FP;672;194;866
159;daikon.inv.binary.twoString.StdString$SubString;TP;FP;666;199;865
160;daikon.inv.binary.twoString.StdString$SubString;TP;FP;667;218;885
161;daikon.inv.binary.twoString.StdString$SubString;TP;FP;666;231;897
162;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;187;839
163;daikon.inv.binary.twoString.StdString$SubString;TP;FP;670;237;907
164;daikon.inv.binary.twoString.StdString$SubString;TP;TP;621;233;854
165;daikon.inv.binary.twoString.StdString$SubString;TP;FP;648;204;852
166;daikon.inv.binary.twoString.StdString$SubString;TP;TP;655;187;842
167;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;185;841
168;daikon.inv.binary.twoString.StdString$SubString;TP;FP;655;39;694
169;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;171;825
170;daikon.inv.binary.twoString.StdString$SubString;TP;FP;659;189;848
171;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;206;858
172;daikon.inv.binary.twoString.StdString$SubString;TP;TP;655;237;892
173;daikon.inv.binary.twoString.StdString$SubString;TP;FP;657;225;882
174;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;184;838
175;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;207;860
176;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;173;826
177;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;204;855
178;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;226;876
179;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;180;832
180;daikon.inv.binary.twoString.StdString$SubString;TP;FP;659;161;820
181;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;248;904
182;daikon.inv.binary.twoString.StdString$SubString;TP;FP;655;224;879
183;daikon.inv.binary.twoString.StdString$SubString;TP;FP;655;183;838
184;daikon.inv.binary.twoString.StdString$SubString;TP;FP;655;202;857
185;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;207;860
186;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;168;822
187;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;161;814
188;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;177;828
189;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;179;833
190;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;145;801
191;daikon.inv.binary.twoString.StdString$SubString;TP;FP;660;157;817
192;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;192;846
193;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;210;863
194;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;219;875
195;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;179;833
196;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;174;826
197;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;180;831
198;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;176;826
199;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;187;839
200;daikon.inv.binary.twoString.StdString$SubString;TP;FP;655;168;823
201;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;277;928
202;daikon.inv.unary.string.FixedLengthString;TP;FP;621;197;818
203;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;647;210;857
