ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
52;daikon.inv.unary.scalar.OneOfScalar;FP;FP;547;76;623
53;daikon.inv.unary.scalar.LowerBound;TP;TP;448;118;566
54;daikon.inv.unary.scalar.LowerBound;TP;TP;445;230;675
55;daikon.inv.binary.sequenceString.MemberString;TP;TP;449;236;685
56;daikon.inv.binary.sequenceString.MemberString;FP;TP;477;181;658
57;daikon.inv.binary.sequenceString.MemberString;FP;FP;476;190;666
58;daikon.inv.binary.sequenceString.MemberString;FP;FP;492;187;679
59;daikon.inv.binary.sequenceString.MemberString;FP;FP;482;208;690
60;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;247;761
61;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;514;284;798
62;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;514;240;754
63;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;225;739
64;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;516;200;716
65;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;517;249;766
66;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;514;239;753
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;299;813
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;206;720
69;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;514;242;756
70;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;545;288;833
71;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;480;249;729
72;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;477;289;766
73;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;269;841
74;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;208;780
75;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;254;826
76;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;292;864
77;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;574;299;873
78;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;574;273;847
79;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;228;800
80;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;266;838
81;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;311;883
82;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;572;123;695
83;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;602;285;887
84;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;534;192;726
85;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;526;241;767
86;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;526;234;760
87;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;526;137;663
88;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;526;280;806
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;529;281;810
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;529;197;726
91;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;526;215;741
92;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;526;276;802
93;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;526;279;805
94;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;526;200;726
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;492;218;710
96;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;489;231;720
97;daikon.inv.binary.sequenceString.MemberString;FP;FP;574;246;820
98;daikon.inv.binary.sequenceString.MemberString;TP;TP;565;168;733
99;daikon.inv.binary.sequenceString.MemberString;FP;FP;590;100;690
100;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;232;821
101;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;100;681
102;daikon.inv.binary.sequenceString.MemberString;FP;FP;565;211;776
103;daikon.inv.binary.sequenceString.MemberString;FP;FP;584;191;775
104;daikon.inv.binary.sequenceString.MemberString;FP;FP;572;122;694
105;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;246;827
106;daikon.inv.binary.sequenceString.MemberString;FP;FP;580;100;680
107;daikon.inv.binary.sequenceString.MemberString;FP;FP;585;221;806
108;daikon.inv.binary.sequenceString.MemberString;FP;FP;593;254;847
109;daikon.inv.binary.sequenceString.MemberString;FP;FP;588;223;811
110;daikon.inv.binary.sequenceString.MemberString;FP;TP;596;146;742
111;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;119;705
112;daikon.inv.binary.sequenceString.MemberString;FP;FP;591;247;838
113;daikon.inv.binary.sequenceString.MemberString;FP;FP;621;115;736
114;daikon.inv.binary.sequenceString.MemberString;FP;FP;587;294;881
115;daikon.inv.binary.sequenceString.MemberString;FP;FP;631;280;911
116;daikon.inv.binary.sequenceString.MemberString;FP;FP;631;251;882
117;daikon.inv.binary.sequenceString.MemberString;FP;FP;633;250;883
118;daikon.inv.binary.sequenceString.MemberString;FP;FP;631;229;860
119;daikon.inv.binary.sequenceString.MemberString;FP;FP;631;274;905
120;daikon.inv.binary.sequenceString.MemberString;FP;FP;591;245;836
121;daikon.inv.binary.sequenceString.MemberString;FP;FP;585;112;697
122;daikon.inv.binary.sequenceString.MemberString;FP;FP;592;228;820
123;daikon.inv.binary.sequenceString.MemberString;FP;FP;596;291;887
124;daikon.inv.binary.sequenceString.MemberString;FP;FP;587;257;844
125;daikon.inv.binary.sequenceString.MemberString;FP;FP;602;101;703
126;daikon.inv.binary.sequenceString.MemberString;FP;FP;596;223;819
127;daikon.inv.binary.sequenceString.MemberString;FP;FP;599;53;652
128;daikon.inv.binary.sequenceString.MemberString;FP;FP;590;107;697
129;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;98;687
130;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;245;826
131;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;258;839
132;daikon.inv.binary.sequenceString.MemberString;FP;FP;580;190;770
133;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;92;678
134;daikon.inv.binary.sequenceString.MemberString;FP;FP;602;181;783
135;daikon.inv.binary.sequenceString.MemberString;FP;FP;596;96;692
136;daikon.inv.binary.sequenceString.MemberString;FP;FP;599;216;815
137;daikon.inv.binary.sequenceString.MemberString;FP;FP;522;194;716
138;daikon.inv.binary.sequenceString.MemberString;FP;FP;521;112;633
139;daikon.inv.binary.sequenceString.MemberString;FP;FP;513;203;716
140;daikon.inv.binary.sequenceString.MemberString;FP;FP;513;267;780
141;daikon.inv.binary.sequenceString.MemberString;FP;FP;512;187;699
142;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;276;872
143;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;242;858
144;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;110;630
145;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;559;212;771
146;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;548;76;624
147;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;607;41;648
148;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;341;937
149;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;616;81;697
150;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;247;767
151;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;559;217;776
152;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;240;788
153;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;607;324;931
154;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;267;863
155;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;121;737
156;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;87;607
157;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;559;94;653
158;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;241;789
159;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;607;272;879
160;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;275;871
161;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;314;930
162;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;69;589
163;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;559;222;781
164;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;188;736
165;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;609;271;880
166;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;598;323;921
167;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;522;160;682
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;561;103;664
169;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;550;237;787
170;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;598;271;869
171;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;522;204;726
172;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;550;215;765
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;607;301;908
174;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;262;858
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;616;81;697
176;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;79;599
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;559;221;780
178;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;233;781
179;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;263;859
180;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;67;683
181;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;95;615
182;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;222;770
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;607;301;908
184;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;291;887
185;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;275;891
186;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;104;624
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;559;197;756
188;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;103;651
189;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;596;284;880
190;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;155;771
191;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;520;251;771
192;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;64;612
193;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;628;239;867
194;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;630;265;895
195;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;632;353;985
196;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;585;128;713
197;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;580;254;834
198;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;582;103;685
199;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;584;240;824
200;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;515;226;741
201;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;519;276;795
202;daikon.inv.binary.twoScalar.IntEqual;TP;FP;504;291;795
203;daikon.inv.binary.twoScalar.IntEqual;FP;TP;445;197;642
204;daikon.inv.binary.twoScalar.IntEqual;FP;FP;445;219;664
205;daikon.inv.binary.twoScalar.IntEqual;FP;FP;555;246;801
206;daikon.inv.unary.scalar.NonZero;TP;TP;527;152;679
207;daikon.inv.unary.sequence.EltNonZero;TP;FP;537;229;766
208;daikon.inv.unary.string.OneOfString;TP;TP;419;215;634
209;daikon.inv.unary.scalar.NonZero;TP;TP;392;184;576
210;daikon.inv.unary.scalar.LowerBound;FP;TP;415;209;624
211;daikon.inv.unary.scalar.LowerBound;FP;TP;415;239;654
212;daikon.inv.unary.scalar.OneOfScalar;TP;FP;402;204;606
213;daikon.inv.unary.scalar.LowerBound;FP;TP;525;91;616
214;daikon.inv.binary.sequenceString.MemberString;FP;FP;439;182;621
215;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;447;207;654
216;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;447;231;678
217;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;557;299;856
218;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;505;270;775
219;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;615;166;781
220;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;459;193;652
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;459;212;671
222;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;569;163;732
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;532;259;791
224;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;588;152;740
225;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;532;182;714
226;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;588;129;717
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;642;258;900
228;daikon.inv.unary.string.FixedLengthString;TP;TP;447;202;649
229;daikon.inv.unary.string.FixedLengthString;TP;FP;440;101;541
230;daikon.inv.unary.string.FixedLengthString;FP;FP;439;71;510
231;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;FP;528;200;728
232;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;FP;528;179;707
233;daikon.inv.unary.string.FixedLengthString;TP;FP;391;187;578
234;daikon.inv.unary.string.FixedLengthString;TP;FP;405;150;555
235;daikon.inv.unary.string.FixedLengthString;TP;FP;405;179;584
236;daikon.inv.unary.string.FixedLengthString;TP;FP;442;213;655
237;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;468;216;684
238;daikon.inv.unary.string.FixedLengthString;TP;FP;441;209;650
239;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;467;191;658
240;daikon.inv.unary.string.FixedLengthString;TP;FP;433;101;534
241;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;459;136;595
242;daikon.inv.unary.string.IsNumeric;TP;FP;411;216;627
243;daikon.inv.unary.string.IsNumeric;TP;FP;418;209;627
244;daikon.inv.unary.string.FixedLengthString;TP;FP;432;222;654
245;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;458;113;571
246;daikon.inv.unary.string.IsNumeric;TP;FP;431;197;628
247;daikon.inv.unary.string.FixedLengthString;TP;FP;445;48;493
248;daikon.inv.unary.string.FixedLengthString;FP;FP;473;121;594
249;daikon.inv.unary.string.FixedLengthString;TP;FP;439;220;659
250;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;465;131;596
251;daikon.inv.unary.string.IsUrl;TP;TP;478;229;707
252;daikon.inv.unary.string.IsUrl;TP;FP;478;216;694
253;daikon.inv.unary.string.IsUrl;TP;FP;480;235;715
254;daikon.inv.unary.string.IsUrl;TP;TP;478;236;714
255;daikon.inv.unary.string.IsUrl;TP;TP;478;204;682
256;daikon.inv.unary.string.IsNumeric;TP;TP;431;240;671
257;daikon.inv.unary.string.FixedLengthString;FP;FP;444;196;640
258;daikon.inv.unary.string.IsNumeric;TP;FP;438;251;689
259;daikon.inv.unary.string.IsNumeric;TP;FP;442;205;647
260;daikon.inv.unary.string.IsNumeric;TP;FP;433;225;658
261;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;TP;FP;454;193;647
262;daikon.inv.binary.twoString.StdString$SubString;TP;FP;462;91;553
263;daikon.inv.binary.twoString.StdString$SubString;TP;FP;509;218;727
264;daikon.inv.binary.twoString.StdString$SubString;TP;FP;509;223;732
265;daikon.inv.binary.twoString.StdString$SubString;TP;FP;511;277;788
266;daikon.inv.binary.twoString.StdString$SubString;TP;FP;509;103;612
267;daikon.inv.binary.twoString.StdString$SubString;TP;FP;509;285;794
268;daikon.inv.binary.twoString.StdString$SubString;TP;FP;451;242;693
269;daikon.inv.binary.twoString.StdString$SubString;TP;FP;458;211;669
270;daikon.inv.binary.twoString.StdString$SubString;FP;FP;511;236;747
271;daikon.inv.unary.string.FixedLengthString;TP;FP;376;163;539
272;daikon.inv.unary.string.FixedLengthString;TP;FP;390;209;599
273;daikon.inv.unary.string.FixedLengthString;TP;FP;395;194;589
274;daikon.inv.unary.string.OneOfString;FP;FP;582;219;801
275;daikon.inv.unary.string.OneOfString;FP;FP;474;108;582
276;daikon.inv.unary.string.OneOfString;TP;TP;509;270;779
277;daikon.inv.unary.scalar.OneOfScalar;FP;TP;550;51;601
278;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;535;190;725
279;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;537;228;765
280;daikon.inv.binary.sequenceString.MemberString;FP;FP;651;251;902
281;daikon.inv.binary.sequenceString.MemberString;FP;FP;651;209;860
282;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;270;856
283;daikon.inv.binary.sequenceString.MemberString;FP;FP;583;201;784
284;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;215;727
285;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;26;653
286;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;222;734
287;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;116;743
288;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;230;742
289;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;261;888
290;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;229;741
291;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;165;792
292;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;249;763
293;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;629;88;717
294;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;514;216;730
295;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;227;739
296;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;112;739
297;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;278;790
298;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;118;630
299;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;627;274;901
300;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;512;221;733
301;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;481;130;611
302;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;478;201;679
303;daikon.inv.binary.twoScalar.IntEqual;FP;TP;475;202;677
304;daikon.inv.binary.twoString.StringEqual;FP;FP;467;187;654
305;daikon.inv.binary.twoString.StringEqual;FP;FP;474;243;717
306;daikon.inv.binary.twoString.StringEqual;FP;FP;478;216;694
307;daikon.inv.unary.scalar.OneOfScalar;FP;FP;473;220;693
308;daikon.inv.unary.string.OneOfString;TP;TP;472;241;713
309;daikon.inv.unary.string.OneOfString;FP;FP;493;256;749
310;daikon.inv.unary.string.OneOfString;FP;FP;474;212;686
311;daikon.inv.unary.scalar.LowerBound;TP;TP;513;299;812
312;daikon.inv.unary.scalar.LowerBound;TP;TP;513;188;701
313;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;515;265;780
314;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;293;808
315;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;517;279;796
316;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;241;756
317;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;253;768
318;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;278;793
319;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;545;272;817
320;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;603;229;832
321;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;605;303;908
322;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;603;225;828
323;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;605;270;875
324;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;244;771
325;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;269;796
326;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;258;785
327;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;116;643
328;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;247;774
329;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;251;778
330;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;289;816
331;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;243;770
332;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;557;255;812
333;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;557;299;856
334;daikon.inv.binary.sequenceString.MemberString;FP;FP;650;84;734
335;daikon.inv.binary.sequenceString.MemberString;FP;FP;604;206;810
336;daikon.inv.binary.sequenceString.MemberString;FP;FP;597;190;787
337;daikon.inv.binary.sequenceString.MemberString;FP;FP;650;268;918
338;daikon.inv.binary.sequenceString.MemberString;FP;FP;604;226;830
339;daikon.inv.binary.sequenceString.MemberString;FP;FP;597;112;709
340;daikon.inv.binary.sequenceString.MemberString;FP;FP;539;217;756
341;daikon.inv.binary.sequenceString.MemberString;FP;FP;536;121;657
342;daikon.inv.binary.sequenceString.MemberString;FP;FP;532;259;791
343;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;617;143;760
344;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;619;113;732
345;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;617;78;695
346;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;619;230;849
347;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;233;849
348;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;617;233;850
349;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;619;104;723
350;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;247;863
351;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;232;848
352;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;618;225;843
353;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;618;279;897
354;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;616;78;694
355;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;232;848
356;daikon.inv.binary.sequenceString.MemberString;FP;FP;529;287;816
357;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;481;223;704
358;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;585;265;850
359;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;582;115;697
360;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;585;236;821
361;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;583;238;821
362;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;585;136;721
363;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;587;150;737
364;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;517;113;630
365;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;448;222;670
366;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;460;234;694
367;daikon.inv.binary.twoScalar.IntLessEqual;TP;FP;446;290;736
368;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;448;267;715
369;daikon.inv.binary.twoScalar.IntLessEqual;TP;FP;446;247;693
370;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;448;286;734
371;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;556;231;787
372;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;558;236;794
373;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;560;258;818
374;daikon.inv.unary.string.FixedLengthString;TP;FP;503;216;719
375;daikon.inv.unary.string.IsNumeric;TP;FP;496;249;745
