ID;pptname;invariant;invariantType;variables;tp;fp;enter;bug
36;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.id != return.size;daikon.inv.binary.twoScalar.IntNonEqual;(return.owner.id, return.size);0.0;1.0;0.0;0.0
37;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.id > return.open_issues_count;daikon.inv.binary.twoScalar.IntGreaterThan;(return.owner.id, return.open_issues_count);0.0;1.0;0.0;0.0
38;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.id > size(return.topics[]);daikon.inv.binary.twoScalar.IntGreaterThan;(return.owner.id, size(return.topics[..]));0.0;1.0;0.0;0.0
39;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.size >= size(return.topics[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.size, size(return.topics[..]));0.0;1.0;0.0;0.0
40;main.orgs{org}repos.getOrganizationRepositories&200.array(main.getOrganizationRepositories&Input):::EXIT;return.array != null;daikon.inv.unary.scalar.NonZero;(return.array);1.0;0.0;0.0;0.0
41;main.orgs{org}repos.getOrganizationRepositories&200.array(main.getOrganizationRepositories&Input):::EXIT;return.array[] elements != null;daikon.inv.unary.sequence.EltNonZero;(return.array[..]);1.0;0.0;0.0;0.0
42;main.orgs{org}repos.getOrganizationRepositories&200.array(main.getOrganizationRepositories&Input):::EXIT;input.per_page >= size(return.array[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(input.per_page, size(return.array[..]));1.0;0.0;0.0;0.0
43;main.orgs{org}repos.getOrganizationRepositories&200.array(main.getOrganizationRepositories&Input):::EXIT;input.page != size(return.array[]);daikon.inv.binary.twoScalar.IntNonEqual;(input.page, size(return.array[..]));0.0;1.0;0.0;0.0
44;main.orgs{org}repos.getOrganizationRepositories&200.array(main.getOrganizationRepositories&Input):::EXIT;input.page != size(return.array[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(input.page, size(return.array[..])-1);0.0;1.0;0.0;0.0
45;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.avatar_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.avatar_url);1.0;0.0;0.0;0.0
46;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.owner.gravatar_id)==0;daikon.inv.unary.string.FixedLengthString;(return.owner.gravatar_id);1.0;0.0;0.0;0.0
47;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is Url;daikon.inv.unary.string.IsUrl;(return.owner.url);1.0;0.0;0.0;0.0
48;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.html_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.html_url);1.0;0.0;0.0;0.0
49;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.followers_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.followers_url);1.0;0.0;0.0;0.0
50;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.following_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.following_url);1.0;0.0;0.0;0.0
51;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.gists_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.gists_url);1.0;0.0;0.0;0.0
52;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.starred_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.starred_url);1.0;0.0;0.0;0.0
53;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.subscriptions_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.subscriptions_url);1.0;0.0;0.0;0.0
54;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.organizations_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.organizations_url);1.0;0.0;0.0;0.0
55;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.repos_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.repos_url);1.0;0.0;0.0;0.0
56;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.events_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.events_url);1.0;0.0;0.0;0.0
57;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.received_events_url is Url;daikon.inv.unary.string.IsUrl;(return.owner.received_events_url);1.0;0.0;0.0;0.0
58;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.owner.type)==12;daikon.inv.unary.string.FixedLengthString;(return.owner.type);1.0;0.0;0.0;0.0
59;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.html_url is Url;daikon.inv.unary.string.IsUrl;(return.html_url);1.0;0.0;0.0;0.0
60;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.url is Url;daikon.inv.unary.string.IsUrl;(return.url);1.0;0.0;0.0;0.0
61;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.archive_url is Url;daikon.inv.unary.string.IsUrl;(return.archive_url);1.0;0.0;0.0;0.0
62;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.assignees_url is Url;daikon.inv.unary.string.IsUrl;(return.assignees_url);1.0;0.0;0.0;0.0
63;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.blobs_url is Url;daikon.inv.unary.string.IsUrl;(return.blobs_url);1.0;0.0;0.0;0.0
64;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.branches_url is Url;daikon.inv.unary.string.IsUrl;(return.branches_url);1.0;0.0;0.0;0.0
65;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.collaborators_url is Url;daikon.inv.unary.string.IsUrl;(return.collaborators_url);1.0;0.0;0.0;0.0
66;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.comments_url is Url;daikon.inv.unary.string.IsUrl;(return.comments_url);1.0;0.0;0.0;0.0
67;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.commits_url is Url;daikon.inv.unary.string.IsUrl;(return.commits_url);1.0;0.0;0.0;0.0
68;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.compare_url is Url;daikon.inv.unary.string.IsUrl;(return.compare_url);1.0;0.0;0.0;0.0
69;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.contents_url is Url;daikon.inv.unary.string.IsUrl;(return.contents_url);1.0;0.0;0.0;0.0
70;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.contributors_url is Url;daikon.inv.unary.string.IsUrl;(return.contributors_url);1.0;0.0;0.0;0.0
71;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.deployments_url is Url;daikon.inv.unary.string.IsUrl;(return.deployments_url);1.0;0.0;0.0;0.0
72;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.downloads_url is Url;daikon.inv.unary.string.IsUrl;(return.downloads_url);1.0;0.0;0.0;0.0
73;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.events_url is Url;daikon.inv.unary.string.IsUrl;(return.events_url);1.0;0.0;0.0;0.0
74;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.forks_url is Url;daikon.inv.unary.string.IsUrl;(return.forks_url);1.0;0.0;0.0;0.0
75;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.git_commits_url is Url;daikon.inv.unary.string.IsUrl;(return.git_commits_url);1.0;0.0;0.0;0.0
76;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.git_refs_url is Url;daikon.inv.unary.string.IsUrl;(return.git_refs_url);1.0;0.0;0.0;0.0
77;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.git_tags_url is Url;daikon.inv.unary.string.IsUrl;(return.git_tags_url);1.0;0.0;0.0;0.0
78;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.issue_comment_url is Url;daikon.inv.unary.string.IsUrl;(return.issue_comment_url);1.0;0.0;0.0;0.0
79;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.issue_events_url is Url;daikon.inv.unary.string.IsUrl;(return.issue_events_url);1.0;0.0;0.0;0.0
80;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.issues_url is Url;daikon.inv.unary.string.IsUrl;(return.issues_url);1.0;0.0;0.0;0.0
81;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.keys_url is Url;daikon.inv.unary.string.IsUrl;(return.keys_url);1.0;0.0;0.0;0.0
82;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.labels_url is Url;daikon.inv.unary.string.IsUrl;(return.labels_url);1.0;0.0;0.0;0.0
83;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.languages_url is Url;daikon.inv.unary.string.IsUrl;(return.languages_url);1.0;0.0;0.0;0.0
84;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.merges_url is Url;daikon.inv.unary.string.IsUrl;(return.merges_url);1.0;0.0;0.0;0.0
85;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.milestones_url is Url;daikon.inv.unary.string.IsUrl;(return.milestones_url);1.0;0.0;0.0;0.0
86;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.notifications_url is Url;daikon.inv.unary.string.IsUrl;(return.notifications_url);1.0;0.0;0.0;0.0
87;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.pulls_url is Url;daikon.inv.unary.string.IsUrl;(return.pulls_url);1.0;0.0;0.0;0.0
88;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.releases_url is Url;daikon.inv.unary.string.IsUrl;(return.releases_url);1.0;0.0;0.0;0.0
89;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.stargazers_url is Url;daikon.inv.unary.string.IsUrl;(return.stargazers_url);1.0;0.0;0.0;0.0
90;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.statuses_url is Url;daikon.inv.unary.string.IsUrl;(return.statuses_url);1.0;0.0;0.0;0.0
91;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.subscribers_url is Url;daikon.inv.unary.string.IsUrl;(return.subscribers_url);1.0;0.0;0.0;0.0
92;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.subscription_url is Url;daikon.inv.unary.string.IsUrl;(return.subscription_url);1.0;0.0;0.0;0.0
93;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.tags_url is Url;daikon.inv.unary.string.IsUrl;(return.tags_url);1.0;0.0;0.0;0.0
94;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.teams_url is Url;daikon.inv.unary.string.IsUrl;(return.teams_url);1.0;0.0;0.0;0.0
95;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.trees_url is Url;daikon.inv.unary.string.IsUrl;(return.trees_url);1.0;0.0;0.0;0.0
96;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.clone_url is Url;daikon.inv.unary.string.IsUrl;(return.clone_url);1.0;0.0;0.0;0.0
97;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.hooks_url is Url;daikon.inv.unary.string.IsUrl;(return.hooks_url);1.0;0.0;0.0;0.0
98;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.pushed_at)==20;daikon.inv.unary.string.FixedLengthString;(return.pushed_at);1.0;0.0;0.0;0.0
99;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.pushed_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.pushed_at);1.0;0.0;0.0;0.0
100;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.created_at)==20;daikon.inv.unary.string.FixedLengthString;(return.created_at);1.0;0.0;0.0;0.0
101;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.created_at);1.0;0.0;0.0;0.0
102;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.updated_at)==20;daikon.inv.unary.string.FixedLengthString;(return.updated_at);1.0;0.0;0.0;0.0
103;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.updated_at);1.0;0.0;0.0;0.0
104;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.license.url is Url;daikon.inv.unary.string.IsUrl;(return.license.url);1.0;0.0;0.0;0.0
105;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;LENGTH(return.license.node_id)==16;daikon.inv.unary.string.FixedLengthString;(return.license.node_id);1.0;0.0;0.0;0.0
106;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;input.org is a substring of return.full_name;daikon.inv.binary.twoString.StdString$SubString;(input.org, return.full_name);0.0;1.0;0.0;0.0
107;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;input.org is a substring of return.owner.url;daikon.inv.binary.twoString.StdString$SubString;(input.org, return.owner.url);0.0;1.0;0.0;0.0
108;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;input.org is a substring of return.owner.html_url;daikon.inv.binary.twoString.StdString$SubString;(input.org, return.owner.html_url);0.0;1.0;0.0;0.0
109;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.name is a substring of return.full_name;daikon.inv.binary.twoString.StdString$SubString;(return.name, return.full_name);1.0;0.0;0.0;0.0
110;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.full_name is a substring of return.html_url;daikon.inv.binary.twoString.StdString$SubString;(return.full_name, return.html_url);1.0;0.0;0.0;0.0
111;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.full_name is a substring of return.url;daikon.inv.binary.twoString.StdString$SubString;(return.full_name, return.url);1.0;0.0;0.0;0.0
112;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.full_name is a substring of return.git_url;daikon.inv.binary.twoString.StdString$SubString;(return.full_name, return.git_url);1.0;0.0;0.0;0.0
113;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.full_name is a substring of return.ssh_url;daikon.inv.binary.twoString.StdString$SubString;(return.full_name, return.ssh_url);1.0;0.0;0.0;0.0
114;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.followers_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.followers_url);1.0;0.0;0.0;0.0
115;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.following_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.following_url);1.0;0.0;0.0;0.0
116;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.gists_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.gists_url);1.0;0.0;0.0;0.0
117;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.starred_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.starred_url);1.0;0.0;0.0;0.0
118;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.subscriptions_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.subscriptions_url);1.0;0.0;0.0;0.0
119;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.organizations_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.organizations_url);1.0;0.0;0.0;0.0
120;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.repos_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.repos_url);1.0;0.0;0.0;0.0
121;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.events_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.events_url);1.0;0.0;0.0;0.0
122;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.url is a substring of return.owner.received_events_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.url, return.owner.received_events_url);1.0;0.0;0.0;0.0
123;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.owner.html_url is a substring of return.html_url;daikon.inv.binary.twoString.StdString$SubString;(return.owner.html_url, return.html_url);1.0;0.0;0.0;0.0
124;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.html_url is a substring of return.clone_url;daikon.inv.binary.twoString.StdString$SubString;(return.html_url, return.clone_url);1.0;0.0;0.0;0.0
125;main.orgs{org}repos.getOrganizationRepositories&200(main.getOrganizationRepositories&Input):::EXIT;return.url is a substring of return.archive_url;daikon.inv.binary.twoString.StdString$SubString;(return.url, return.archive_url);1.0;0.0;0.0;0.0
