ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
53;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.8;944;439;1383;50
54;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.7;898;504;1402;100
55;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.85;977;399;1376;10000
56;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.7;964;465;1429;50
57;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.6;966;459;1425;50
58;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1168;536;1704;500
59;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.8;1010;546;1556;100
60;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1083;501;1584;100
61;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;850;495;1345;100
62;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1151;462;1613;100
63;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1153;490;1643;100
64;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1115;491;1606;100
65;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1065;489;1554;100
66;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;793;560;1353;100
67;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;918;445;1363;100
68;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;799;586;1385;100
69;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;924;506;1430;100
70;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.2;1196;501;1697;100
71;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.9;1056;478;1534;500
72;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1044;468;1512;50
73;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;855;445;1300;100
74;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;980;479;1459;100
75;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;812;523;1335;10000
76;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;937;499;1436;10000
77;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;817;518;1335;100
78;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;799;450;1249;100
79;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;841;484;1325;100
80;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;942;540;1482;100
81;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;924;424;1348;100
82;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.8;966;444;1410;100
83;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.6;1198;537;1735;500
84;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;1109;496;1605;100
85;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1134;534;1668;100
86;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1138;533;1671;100
87;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;1232;513;1745;10000
88;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.6;1140;505;1645;100
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1067;500;1567;50
90;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1144;545;1689;100
91;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;976;479;1455;100
92;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.6;1396;442;1838;50
93;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;980;501;1481;100
94;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1400;527;1927;50
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1199;467;1666;1000
96;daikon.inv.unary.string.OneOfString;TP;TP;0.95;677;414;1091;10000
97;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;1016;401;1417;10000
98;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;605;393;998;10000
99;daikon.inv.unary.string.OneOfString;TP;TP;0.85;684;499;1183;10000
100;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;1025;491;1516;10000
101;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.95;938;408;1346;10000
102;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1084;516;1600;100
103;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1071;534;1605;100
104;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;763;374;1137;10000
105;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;612;418;1030;10000
106;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;622;387;1009;10000
107;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;687;487;1174;10000
108;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;691;488;1179;10000
109;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;742;361;1103;10000
110;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;775;415;1190;10000
111;daikon.inv.unary.string.FixedLengthString;FP;TP;0.9;768;420;1188;50
112;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;764;360;1124;10000
113;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;TP;0.95;872;470;1342;10000
114;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;TP;0.95;872;456;1328;10000
115;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;806;488;1294;10000
116;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;797;434;1231;10000
117;daikon.inv.unary.string.FixedLengthString;TP;FP;0.7;798;490;1288;10000
118;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;TP;0.95;774;487;1261;10000
119;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;TP;0.95;803;447;1250;10000
120;daikon.inv.unary.string.FixedLengthString;FP;TP;0.95;706;420;1126;10000
121;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;700;364;1064;10000
122;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;913;390;1303;10000
123;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;774;382;1156;10000
124;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;735;439;1174;10000
125;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;735;422;1157;10000
126;daikon.inv.unary.string.FixedLengthString;FP;FP;0.95;762;423;1185;100
127;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;786;432;1218;10000
128;daikon.inv.unary.string.FixedLengthString;TP;TP;0.85;759;447;1206;10000
129;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;720;418;1138;10000
130;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;722;425;1147;10000
131;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;712;480;1192;10000
132;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;782;425;1207;10000
133;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;1.0;925;378;1303;10000
134;daikon.inv.unary.stringsequence.SequenceFixedLengthString;FP;FP;0.9;930;463;1393;50
135;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.99;929;463;1392;10000
136;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;714;437;1151;10000
137;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;750;436;1186;10000
138;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;942;602;1544;10000
139;daikon.inv.unary.string.IsUrl;TP;TP;0.95;876;410;1286;10000
140;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1001;442;1443;10000
141;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1044;413;1457;10000
142;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.7;787;395;1182;100
143;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;649;478;1127;10000
144;daikon.inv.unary.string.IsUrl;TP;TP;0.95;925;703;1628;10000
145;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;736;472;1208;10000
146;daikon.inv.unary.string.FixedLengthString;TP;TP;1.0;726;433;1159;10000
147;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;762;374;1136;10000
148;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;756;430;1186;10000
149;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;730;343;1073;10000
150;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;658;426;1084;10000
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1068;389;1457;10000
152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1053;414;1467;10000
153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;993;435;1428;10000
154;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;991;426;1417;10000
155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;972;445;1417;10000
156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1017;440;1457;10000
157;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1050;407;1457;10000
158;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;953;403;1356;10000
159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;691;472;1163;10000
160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1023;378;1401;10000
161;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;829;430;1259;10000
162;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;832;452;1284;10000
163;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;786;484;1270;100
164;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;0.8;1018;474;1492;500
165;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;FP;0.8;984;470;1454;100
166;daikon.inv.unary.string.OneOfString;FP;FP;0.9;804;382;1186;100
167;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.85;996;440;1436;500
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1092;454;1546;100
169;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;953;463;1416;100
170;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1044;537;1581;100
171;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1074;508;1582;100
172;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1076;459;1535;100
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.95;864;464;1328;500
174;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;855;469;1324;500
175;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1146;432;1578;500
176;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1080;516;1596;1000
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1088;474;1562;100
178;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;862;510;1372;10000
179;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;987;447;1434;10000
180;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;921;447;1368;100
181;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1181;500;1681;100
182;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1172;495;1667;100
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1183;504;1687;500
184;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1044;447;1491;100
185;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.8;1037;504;1541;100
186;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1109;506;1615;10000
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.6;1091;541;1632;100
188;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1145;502;1647;100
189;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1091;493;1584;100
190;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1149;513;1662;100
191;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1204;459;1663;500
192;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1204;534;1738;500
193;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1407;522;1929;500
194;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1398;450;1848;500
195;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;991;435;1426;100
196;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;993;392;1385;100
197;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1181;471;1652;100
198;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.6;1406;478;1884;10000
199;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1407;518;1925;500
200;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;993;387;1380;100
201;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;995;478;1473;100
202;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1406;442;1848;10000
203;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1217;474;1691;100
204;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;870;451;1321;10000
205;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1017;573;1590;10000
206;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1013;444;1457;10000
207;daikon.inv.binary.twoString.StringEqual;TP;TP;0.95;821;466;1287;10000
208;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.7;978;487;1465;10000
209;daikon.inv.unary.scalar.LowerBound;TP;TP;1.0;775;391;1166;10000
210;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;765;439;1204;10000
211;daikon.inv.unary.string.OneOfString;FP;TP;0.95;824;474;1298;10000
212;daikon.inv.unary.string.OneOfString;FP;FP;0.9;766;499;1265;10000
213;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;1014;494;1508;500
214;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1090;556;1646;500
215;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.8;1003;479;1482;1000
216;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1085;528;1613;1000
217;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1078;522;1600;1000
218;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;991;446;1437;500
219;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1072;452;1524;1000
220;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.8;1071;533;1604;1000
221;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1144;449;1593;10000
222;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;840;547;1387;10000
223;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;965;438;1403;10000
224;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.8;931;486;1417;1000
225;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;940;530;1470;1000
226;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;942;531;1473;1000
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1026;435;1461;1000
228;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1118;556;1674;10000
229;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;1120;427;1547;10000
230;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1176;469;1645;10000
231;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1088;525;1613;500
232;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1161;580;1741;10000
233;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1197;448;1645;1000
234;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1094;557;1651;10000
235;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.95;1085;530;1615;10000
236;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;1423;526;1949;10000
237;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1414;479;1893;10000
238;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1423;457;1880;10000
239;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;1414;454;1868;10000
240;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;983;449;1432;1000
241;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;984;463;1447;500
242;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1397;522;1919;10000
243;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;985;478;1463;1000
244;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;987;521;1508;1000
245;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.8;1193;550;1743;10000
246;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1184;474;1658;10000
247;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.95;695;383;1078;10000
248;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.95;695;415;1110;10000
249;daikon.inv.unary.string.FixedLengthString;TP;FP;0.7;707;434;1141;10000
250;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;790;401;1191;10000
251;daikon.inv.unary.string.FixedLengthString;TP;FP;0.8;740;432;1172;10000
252;daikon.inv.unary.string.OneOfString;FP;TP;0.9;741;446;1187;10000
253;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;0.7;1054;521;1575;10000
254;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.95;1029;459;1488;10000
255;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;815;431;1246;10000
256;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.8;940;408;1348;10000
257;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.9;1062;500;1562;10000
258;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;874;519;1393;10000
259;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.7;867;471;1338;10000
260;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;876;436;1312;10000
261;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.7;983;562;1545;10000
262;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.9;983;512;1495;10000
263;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.8;990;487;1477;10000
264;daikon.inv.unary.string.FixedLengthString;FP;FP;0.7;704;455;1159;10000
265;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;698;521;1219;10000
266;daikon.inv.unary.string.OneOfString;FP;TP;0.85;746;482;1228;10000
267;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.8;1087;486;1573;10000
268;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1079;529;1608;10000
269;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1062;475;1537;10000
270;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1064;510;1574;10000
271;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;818;476;1294;10000
272;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;943;458;1401;10000
273;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1210;571;1781;10000
274;daikon.inv.unary.string.FixedLengthString;FP;FP;0.8;718;420;1138;10000
275;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;712;436;1148;10000
