ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
100;daikon.inv.unary.string.FixedLengthString;TP;FP;0.7;885;539;1424;10000
101;daikon.inv.unary.string.IsUrl;TP;TP;0.95;966;425;1391;10000
102;daikon.inv.unary.string.IsUrl;TP;TP;0.95;964;379;1343;10000
103;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1013;386;1399;10000
104;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1036;455;1491;10000
105;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1022;383;1405;10000
106;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1011;386;1397;10000
107;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1037;417;1454;10000
108;daikon.inv.unary.string.IsUrl;TP;TP;0.95;990;407;1397;10000
109;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1034;419;1453;10000
110;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1041;393;1434;10000
111;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1012;341;1353;10000
112;daikon.inv.unary.string.IsUrl;TP;TP;0.95;993;435;1428;10000
113;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1006;361;1367;10000
114;daikon.inv.unary.string.IsUrl;TP;TP;0.95;993;381;1374;10000
115;daikon.inv.unary.string.IsUrl;TP;TP;0.95;987;416;1403;10000
116;daikon.inv.unary.string.IsUrl;TP;TP;0.95;999;413;1412;10000
117;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1031;369;1400;10000
118;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1015;380;1395;10000
119;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1016;411;1427;10000
120;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1025;372;1397;10000
121;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1007;397;1404;10000
122;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1008;442;1450;10000
123;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1025;424;1449;10000
124;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1008;367;1375;10000
125;daikon.inv.unary.string.IsUrl;TP;TP;0.95;986;417;1403;10000
126;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1001;419;1420;10000
127;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1027;380;1407;10000
128;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1043;354;1397;10000
129;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1010;457;1467;10000
130;daikon.inv.unary.string.IsUrl;TP;TP;0.95;996;371;1367;10000
131;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1016;402;1418;10000
132;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1012;404;1416;10000
133;daikon.inv.unary.string.IsUrl;TP;TP;0.95;996;382;1378;10000
134;daikon.inv.unary.string.IsUrl;TP;TP;0.95;984;398;1382;10000
135;daikon.inv.unary.string.IsUrl;TP;TP;0.95;994;422;1416;10000
136;daikon.inv.unary.string.IsUrl;TP;TP;0.95;998;397;1395;10000
137;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1018;387;1405;10000
138;daikon.inv.unary.string.IsUrl;TP;TP;0.95;986;402;1388;10000
139;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1005;376;1381;10000
140;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;879;434;1313;10000
141;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;974;434;1408;10000
142;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;1000;390;1390;10000
143;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;968;413;1381;10000
144;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;994;383;1377;10000
145;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1012;396;1408;10000
146;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1022;379;1401;10000
147;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1020;401;1421;10000
148;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1109;400;1509;10000
149;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1023;400;1423;10000
150;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1089;336;1425;10000
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1102;436;1538;10000
152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1075;405;1480;10000
153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1114;392;1506;10000
154;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1042;384;1426;10000
155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1103;385;1488;10000
156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1129;377;1506;10000
157;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1118;455;1573;10000
158;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1131;415;1546;10000
159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1109;376;1485;10000
160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1101;436;1537;10000
161;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1093;394;1487;10000
162;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1084;359;1443;10000
163;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1120;410;1530;10000
164;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1058;418;1476;10000
165;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1108;387;1495;10000
166;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1159;361;1520;10000
167;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1167;374;1541;10000
168;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1153;362;1515;10000
169;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1149;367;1516;10000
170;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1171;399;1570;10000
171;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1129;394;1523;10000
172;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1159;437;1596;10000
173;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1173;448;1621;10000
174;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1139;408;1547;10000
175;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1147;372;1519;10000
176;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1133;437;1570;10000
177;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1129;427;1556;10000
178;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1105;355;1460;10000
179;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1135;420;1555;10000
180;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1159;512;1671;10000
181;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1154;401;1555;10000
182;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1146;443;1589;10000
183;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1132;356;1488;10000
184;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1138;477;1615;10000
185;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1115;353;1468;10000
186;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1135;385;1520;10000
187;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1133;453;1586;10000
188;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1141;387;1528;10000
189;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1119;471;1590;10000
190;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1151;363;1514;10000
191;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1159;401;1560;10000
192;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1165;400;1565;10000
193;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1105;432;1537;10000
194;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1139;433;1572;10000
195;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1139;434;1573;10000
196;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1123;382;1505;10000
197;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1115;427;1542;10000
198;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1129;392;1521;10000
199;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1117;441;1558;10000
200;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1133;444;1577;10000
201;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1125;360;1485;10000
202;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;968;479;1447;10000
203;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;994;405;1399;10000
