ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
23;daikon.inv.binary.twoScalar.FloatLessThan;FP;TP;0.95;780;398;1178;50
24;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;759;383;1142;10000
25;daikon.inv.binary.twoScalar.FloatGreaterThan;FP;FP;0.85;754;404;1158;100
26;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;754;495;1249;50
27;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;758;456;1214;100
28;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;749;456;1205;50
29;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.9;867;447;1314;100
30;daikon.inv.binary.sequenceString.MemberString;TP;FP;0.8;841;490;1331;1000
31;daikon.inv.binary.sequenceString.MemberString;TP;FP;0.85;855;510;1365;1000
32;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;685;452;1137;100
33;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;645;452;1097;50
34;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;636;447;1083;50
35;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.7;647;473;1120;50
36;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;825;556;1381;100
37;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;834;509;1343;100
38;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;872;509;1381;50
39;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.75;760;486;1246;50
40;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.7;843;562;1405;50
41;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;909;556;1465;50
42;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;841;547;1388;10000
43;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;634;324;958;10000
44;daikon.inv.unary.scalar.NonZero;TP;FP;0.8;581;347;928;10000
45;daikon.inv.unary.scalar.NonZero;TP;FP;0.85;593;303;896;10000
46;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;645;278;923;10000
47;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.9;655;351;1006;10000
48;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;687;428;1115;100
49;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;691;440;1131;10000
50;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.9;690;481;1171;10000
51;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;675;456;1131;100
52;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;714;501;1215;50
53;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;716;510;1226;50
54;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.85;688;502;1190;100
55;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.75;702;544;1246;50
56;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;673;343;1016;10000
57;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;742;419;1161;10000
58;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;684;507;1191;100
59;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.75;684;554;1238;50
60;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;744;503;1247;10000
61;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;830;397;1227;10000
62;daikon.inv.unary.string.IsUrl;TP;TP;0.95;825;337;1162;10000
63;daikon.inv.unary.string.IsNumeric;FP;FP;0.95;687;424;1111;100
64;daikon.inv.unary.string.IsUrl;TP;TP;0.95;1000;335;1335;10000
65;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;690;370;1060;10000
66;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;851;498;1349;100
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.95;744;412;1156;10000
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;880;518;1398;10000
69;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;754;476;1230;10000
70;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.75;850;443;1293;10000
71;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;779;348;1127;10000
72;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;781;414;1195;10000
73;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;742;373;1115;500
74;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;676;431;1107;100
75;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;680;522;1202;100
76;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.95;699;406;1105;10000
77;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;684;483;1167;10000
78;daikon.inv.unary.scalar.LowerBound;TP;FP;0.85;796;469;1265;10000
79;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;735;486;1221;10000
80;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;756;371;1127;10000
81;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;747;475;1222;1000
82;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;810;466;1276;500
83;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.85;681;426;1107;10000
84;daikon.inv.unary.scalar.NonZeroFloat;FP;FP;0.7;680;386;1066;10000
85;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;690;469;1159;10000
86;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;741;474;1215;1000
87;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;750;470;1220;1000
88;daikon.inv.unary.scalar.LowerBoundFloat;TP;FP;0.85;682;385;1067;10000
