ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
41;daikon.inv.unary.scalar.OneOfScalar;TP;FP;509;319;828
42;daikon.inv.unary.scalar.OneOfScalar;TP;FP;509;382;891
43;daikon.inv.unary.scalar.OneOfScalar;TP;FP;509;383;892
44;daikon.inv.unary.string.OneOfString;FP;FP;466;429;895
45;daikon.inv.unary.string.OneOfString;TP;TP;483;321;804
46;daikon.inv.unary.scalar.OneOfScalar;FP;FP;450;286;736
47;daikon.inv.unary.string.OneOfString;FP;FP;477;297;774
48;daikon.inv.unary.string.OneOfString;FP;FP;480;341;821
49;daikon.inv.unary.scalar.OneOfScalar;TP;FP;435;344;779
50;daikon.inv.unary.scalar.OneOfScalar;TP;FP;480;337;817
51;daikon.inv.unary.scalar.OneOfScalar;TP;FP;585;356;941
52;daikon.inv.unary.scalar.OneOfScalar;FP;FP;542;365;907
53;daikon.inv.unary.scalar.LowerBound;TP;FP;444;344;788
54;daikon.inv.unary.scalar.LowerBound;TP;FP;440;350;790
55;daikon.inv.binary.sequenceString.MemberString;TP;FP;445;398;843
56;daikon.inv.binary.sequenceString.MemberString;FP;FP;472;477;949
57;daikon.inv.binary.sequenceString.MemberString;FP;FP;471;394;865
58;daikon.inv.binary.sequenceString.MemberString;FP;FP;486;425;911
59;daikon.inv.binary.sequenceString.MemberString;FP;FP;477;422;899
60;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;441;956
61;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;450;965
62;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;500;1015
63;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;444;959
64;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;517;467;984
65;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;517;462;979
66;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;422;937
67;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;424;939
68;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;484;999
69;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;515;421;936
70;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;543;546;1089
71;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;479;449;928
72;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;475;489;964
73;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;514;1085
74;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;482;1053
75;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;471;1042
76;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;404;975
77;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;573;498;1071
78;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;573;457;1030
79;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;425;996
80;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;457;1028
81;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;455;1026
82;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;571;448;1019
83;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;599;507;1106
84;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;531;425;956
85;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;404;931
86;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;435;962
87;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;476;1003
88;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;491;1018
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;529;452;981
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;529;461;990
91;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;424;951
92;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;477;1004
93;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;405;932
94;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;527;404;931
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;491;461;952
96;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;487;534;1021
97;daikon.inv.binary.sequenceString.MemberString;FP;FP;568;414;982
98;daikon.inv.binary.sequenceString.MemberString;TP;FP;559;503;1062
99;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;469;1055
100;daikon.inv.binary.sequenceString.MemberString;FP;FP;585;404;989
101;daikon.inv.binary.sequenceString.MemberString;FP;FP;577;416;993
102;daikon.inv.binary.sequenceString.MemberString;FP;FP;559;431;990
103;daikon.inv.binary.sequenceString.MemberString;FP;FP;577;337;914
104;daikon.inv.binary.sequenceString.MemberString;FP;FP;566;457;1023
105;daikon.inv.binary.sequenceString.MemberString;FP;FP;575;405;980
106;daikon.inv.binary.sequenceString.MemberString;FP;FP;574;351;925
107;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;389;970
108;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;399;988
109;daikon.inv.binary.sequenceString.MemberString;FP;FP;582;428;1010
110;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;439;1028
111;daikon.inv.binary.sequenceString.MemberString;FP;FP;580;380;960
112;daikon.inv.binary.sequenceString.MemberString;FP;FP;584;443;1027
113;daikon.inv.binary.sequenceString.MemberString;FP;FP;614;411;1025
114;daikon.inv.binary.sequenceString.MemberString;FP;FP;582;425;1007
115;daikon.inv.binary.sequenceString.MemberString;FP;FP;627;349;976
116;daikon.inv.binary.sequenceString.MemberString;FP;FP;627;371;998
117;daikon.inv.binary.sequenceString.MemberString;FP;FP;629;421;1050
118;daikon.inv.binary.sequenceString.MemberString;FP;FP;627;487;1114
119;daikon.inv.binary.sequenceString.MemberString;FP;FP;627;384;1011
120;daikon.inv.binary.sequenceString.MemberString;FP;FP;584;374;958
121;daikon.inv.binary.sequenceString.MemberString;FP;FP;579;448;1027
122;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;411;997
123;daikon.inv.binary.sequenceString.MemberString;FP;FP;590;332;922
124;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;420;1001
125;daikon.inv.binary.sequenceString.MemberString;FP;FP;595;448;1043
126;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;390;979
127;daikon.inv.binary.sequenceString.MemberString;FP;FP;593;477;1070
128;daikon.inv.binary.sequenceString.MemberString;FP;FP;586;406;992
129;daikon.inv.binary.sequenceString.MemberString;FP;FP;585;399;984
130;daikon.inv.binary.sequenceString.MemberString;FP;FP;577;389;966
131;daikon.inv.binary.sequenceString.MemberString;FP;FP;575;434;1009
132;daikon.inv.binary.sequenceString.MemberString;FP;FP;574;419;993
133;daikon.inv.binary.sequenceString.MemberString;FP;FP;580;447;1027
134;daikon.inv.binary.sequenceString.MemberString;FP;FP;595;447;1042
135;daikon.inv.binary.sequenceString.MemberString;FP;FP;589;381;970
136;daikon.inv.binary.sequenceString.MemberString;FP;FP;593;422;1015
137;daikon.inv.binary.sequenceString.MemberString;FP;FP;518;415;933
138;daikon.inv.binary.sequenceString.MemberString;FP;FP;517;448;965
139;daikon.inv.binary.sequenceString.MemberString;FP;FP;509;457;966
140;daikon.inv.binary.sequenceString.MemberString;FP;FP;507;417;924
141;daikon.inv.binary.sequenceString.MemberString;FP;FP;506;419;925
142;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;449;1046
143;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;538;1152
144;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;476;995
145;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;414;969
146;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;425;971
147;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;606;458;1064
148;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;431;1028
149;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;509;1123
150;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;527;1046
151;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;452;1007
152;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;447;993
153;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;606;493;1099
154;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;461;1058
155;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;407;1021
156;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;466;985
157;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;440;995
158;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;458;1004
159;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;606;446;1052
160;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;545;1142
161;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;451;1065
162;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;466;985
163;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;467;1022
164;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;494;1040
165;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;608;453;1061
166;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;599;466;1065
167;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;521;405;926
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;557;434;991
169;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;416;964
170;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;599;457;1056
171;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;521;452;973
172;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;548;495;1043
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;606;473;1079
174;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;463;1060
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;407;1021
176;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;431;950
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;385;940
178;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;501;1047
179;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;456;1053
180;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;462;1076
181;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;449;968
182;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;482;1028
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;606;544;1150
184;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;508;1105
185;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;494;1108
186;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;478;997
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;555;426;981
188;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;507;1053
189;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;597;527;1124
190;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;445;1059
191;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;519;481;1000
192;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;546;534;1080
193;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;625;524;1149
194;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;627;494;1121
195;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;629;470;1099
196;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;580;467;1047
197;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;574;377;951
198;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;576;473;1049
199;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;470;1048
200;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;510;409;919
201;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;514;482;996
202;daikon.inv.binary.twoScalar.IntEqual;TP;FP;504;433;937
203;daikon.inv.binary.twoScalar.IntEqual;FP;FP;444;407;851
204;daikon.inv.binary.twoScalar.IntEqual;FP;FP;442;477;919
205;daikon.inv.binary.twoScalar.IntEqual;FP;FP;553;409;962
206;daikon.inv.unary.scalar.NonZero;TP;FP;525;390;915
207;daikon.inv.unary.sequence.EltNonZero;TP;FP;535;326;861
208;daikon.inv.unary.string.OneOfString;TP;TP;416;287;703
209;daikon.inv.unary.scalar.NonZero;TP;FP;389;361;750
210;daikon.inv.unary.scalar.LowerBound;FP;FP;414;351;765
211;daikon.inv.unary.scalar.LowerBound;FP;FP;412;347;759
212;daikon.inv.unary.scalar.OneOfScalar;TP;FP;398;254;652
213;daikon.inv.unary.scalar.LowerBound;FP;FP;523;299;822
214;daikon.inv.binary.sequenceString.MemberString;FP;FP;435;404;839
215;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;449;436;885
216;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;447;416;863
217;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;558;442;1000
218;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;503;454;957
219;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;614;455;1069
220;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;461;436;897
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;459;442;901
222;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;570;405;975
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;533;549;1082
224;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;589;499;1088
225;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;531;467;998
226;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;587;408;995
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;642;499;1141
228;daikon.inv.unary.string.FixedLengthString;TP;TP;444;325;769
229;daikon.inv.unary.string.FixedLengthString;TP;FP;437;401;838
230;daikon.inv.unary.string.FixedLengthString;FP;FP;436;273;709
231;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;FP;523;372;895
232;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;FP;523;368;891
233;daikon.inv.unary.string.FixedLengthString;TP;FP;387;286;673
234;daikon.inv.unary.string.FixedLengthString;TP;FP;402;257;659
235;daikon.inv.unary.string.FixedLengthString;TP;TP;401;274;675
236;daikon.inv.unary.string.FixedLengthString;TP;FP;440;356;796
237;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;466;336;802
238;daikon.inv.unary.string.FixedLengthString;TP;FP;439;421;860
239;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;465;352;817
240;daikon.inv.unary.string.FixedLengthString;TP;FP;431;396;827
241;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;457;424;881
242;daikon.inv.unary.string.IsNumeric;TP;FP;407;302;709
243;daikon.inv.unary.string.IsNumeric;TP;FP;414;366;780
244;daikon.inv.unary.string.FixedLengthString;TP;FP;428;412;840
245;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;454;420;874
246;daikon.inv.unary.string.IsNumeric;TP;FP;429;320;749
247;daikon.inv.unary.string.FixedLengthString;TP;FP;443;349;792
248;daikon.inv.unary.string.FixedLengthString;FP;FP;468;379;847
249;daikon.inv.unary.string.FixedLengthString;TP;FP;436;422;858
250;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;462;393;855
251;daikon.inv.unary.string.IsUrl;TP;FP;476;415;891
252;daikon.inv.unary.string.IsUrl;TP;FP;476;390;866
253;daikon.inv.unary.string.IsUrl;TP;FP;478;424;902
254;daikon.inv.unary.string.IsUrl;TP;FP;476;329;805
255;daikon.inv.unary.string.IsUrl;TP;FP;476;466;942
256;daikon.inv.unary.string.IsNumeric;TP;FP;427;333;760
257;daikon.inv.unary.string.FixedLengthString;FP;FP;440;349;789
258;daikon.inv.unary.string.IsNumeric;TP;FP;434;276;710
259;daikon.inv.unary.string.IsNumeric;TP;FP;438;293;731
260;daikon.inv.unary.string.IsNumeric;TP;FP;429;281;710
261;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;TP;FP;449;319;768
262;daikon.inv.binary.twoString.StdString$SubString;TP;FP;458;407;865
263;daikon.inv.binary.twoString.StdString$SubString;TP;FP;508;392;900
264;daikon.inv.binary.twoString.StdString$SubString;TP;FP;508;428;936
265;daikon.inv.binary.twoString.StdString$SubString;TP;FP;510;431;941
266;daikon.inv.binary.twoString.StdString$SubString;TP;FP;508;462;970
267;daikon.inv.binary.twoString.StdString$SubString;TP;FP;508;427;935
268;daikon.inv.binary.twoString.StdString$SubString;TP;FP;446;391;837
269;daikon.inv.binary.twoString.StdString$SubString;TP;FP;453;468;921
270;daikon.inv.binary.twoString.StdString$SubString;FP;FP;505;436;941
271;daikon.inv.unary.string.FixedLengthString;TP;FP;372;292;664
272;daikon.inv.unary.string.FixedLengthString;TP;TP;386;291;677
273;daikon.inv.unary.string.FixedLengthString;TP;FP;392;289;681
274;daikon.inv.unary.string.OneOfString;FP;FP;577;436;1013
275;daikon.inv.unary.string.OneOfString;FP;FP;470;314;784
276;daikon.inv.unary.string.OneOfString;TP;FP;505;286;791
277;daikon.inv.unary.scalar.OneOfScalar;FP;FP;545;363;908
278;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;531;424;955
279;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;533;472;1005
280;daikon.inv.binary.sequenceString.MemberString;FP;FP;645;454;1099
281;daikon.inv.binary.sequenceString.MemberString;FP;FP;645;430;1075
282;daikon.inv.binary.sequenceString.MemberString;FP;FP;581;456;1037
283;daikon.inv.binary.sequenceString.MemberString;FP;FP;577;483;1060
284;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;436;947
285;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;472;1095
286;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;473;984
287;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;414;1037
288;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;441;952
289;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;490;1113
290;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;423;934
291;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;434;1057
292;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;513;510;1023
293;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;625;478;1103
294;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;513;480;993
295;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;397;908
296;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;462;1085
297;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;475;986
298;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;377;888
299;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;623;431;1054
300;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;511;455;966
301;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;477;492;969
302;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;473;427;900
303;daikon.inv.binary.twoScalar.IntEqual;FP;FP;472;402;874
304;daikon.inv.binary.twoString.StringEqual;FP;FP;463;345;808
305;daikon.inv.binary.twoString.StringEqual;FP;FP;470;341;811
306;daikon.inv.binary.twoString.StringEqual;FP;FP;474;341;815
307;daikon.inv.unary.scalar.OneOfScalar;FP;FP;470;300;770
308;daikon.inv.unary.string.OneOfString;TP;TP;470;290;760
309;daikon.inv.unary.string.OneOfString;FP;FP;492;503;995
310;daikon.inv.unary.string.OneOfString;FP;FP;471;393;864
311;daikon.inv.unary.scalar.LowerBound;TP;FP;508;292;800
312;daikon.inv.unary.scalar.LowerBound;TP;FP;508;284;792
313;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;425;940
314;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;474;989
315;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;517;401;918
316;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;427;942
317;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;427;942
318;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;443;958
319;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;543;483;1026
320;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;599;469;1068
321;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;601;548;1149
322;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;599;496;1095
323;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;601;518;1119
324;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;450;977
325;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;480;1007
326;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;408;935
327;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;452;979
328;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;464;991
329;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;434;961
330;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;426;953
331;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;527;480;1007
332;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;555;468;1023
333;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;555;432;987
334;daikon.inv.binary.sequenceString.MemberString;FP;FP;645;452;1097
335;daikon.inv.binary.sequenceString.MemberString;FP;FP;600;435;1035
336;daikon.inv.binary.sequenceString.MemberString;FP;FP;591;432;1023
337;daikon.inv.binary.sequenceString.MemberString;FP;FP;645;442;1087
338;daikon.inv.binary.sequenceString.MemberString;FP;FP;600;431;1031
339;daikon.inv.binary.sequenceString.MemberString;FP;FP;591;344;935
340;daikon.inv.binary.sequenceString.MemberString;FP;FP;536;447;983
341;daikon.inv.binary.sequenceString.MemberString;FP;FP;532;495;1027
342;daikon.inv.binary.sequenceString.MemberString;FP;FP;527;399;926
343;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;614;426;1040
344;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;616;497;1113
345;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;614;466;1080
346;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;616;655;1271
347;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;525;1139
348;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;614;516;1130
349;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;616;554;1170
350;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;544;1158
351;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;529;1143
352;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;502;1118
353;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;474;1090
354;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;482;1096
355;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;397;1011
356;daikon.inv.binary.sequenceString.MemberString;FP;FP;523;384;907
357;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;477;501;978
358;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;580;558;1138
359;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;576;620;1196
360;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;580;536;1116
361;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;395;973
362;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;580;479;1059
363;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;582;494;1076
364;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;512;416;928
365;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;447;453;900
366;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;459;443;902
367;daikon.inv.binary.twoScalar.IntLessEqual;TP;FP;445;490;935
368;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;447;485;932
369;daikon.inv.binary.twoScalar.IntLessEqual;TP;FP;443;458;901
370;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;445;488;933
371;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;554;423;977
372;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;556;517;1073
