ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
39;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;774;553;1327;50
40;daikon.inv.unary.scalar.NonZero;TP;TP;0.95;596;217;813;10000
41;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.95;606;309;915;10000
42;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;0.9;626;459;1085;10000
43;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;623;464;1087;100
44;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;625;577;1202;50
45;daikon.inv.unary.string.IsUrl;TP;TP;0.95;740;367;1107;10000
46;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;672;465;1137;10000
47;daikon.inv.unary.string.IsUrl;TP;TP;0.95;705;347;1052;10000
48;daikon.inv.unary.string.IsUrl;TP;TP;0.95;693;340;1033;10000
49;daikon.inv.unary.string.IsUrl;TP;TP;0.95;746;391;1137;10000
50;daikon.inv.unary.string.IsUrl;TP;TP;0.95;763;356;1119;10000
51;daikon.inv.unary.string.IsUrl;TP;TP;0.95;759;375;1134;10000
52;daikon.inv.unary.string.IsUrl;TP;TP;0.95;769;371;1140;10000
53;daikon.inv.unary.string.IsUrl;TP;TP;0.95;736;301;1037;10000
54;daikon.inv.unary.string.IsUrl;TP;TP;0.95;737;323;1060;10000
55;daikon.inv.unary.string.IsUrl;TP;TP;0.95;734;364;1098;10000
56;daikon.inv.unary.string.IsUrl;TP;TP;0.95;727;337;1064;10000
57;daikon.inv.unary.string.IsUrl;TP;TP;0.95;755;354;1109;10000
58;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;651;342;993;10000
59;daikon.inv.unary.string.IsUrl;TP;TP;0.95;707;342;1049;10000
60;daikon.inv.unary.string.IsUrl;TP;TP;0.95;719;370;1089;10000
61;daikon.inv.unary.string.IsUrl;TP;TP;0.95;762;311;1073;10000
62;daikon.inv.unary.string.IsUrl;TP;TP;0.95;768;363;1131;10000
63;daikon.inv.unary.string.IsUrl;TP;TP;0.95;758;410;1168;10000
64;daikon.inv.unary.string.IsUrl;TP;TP;0.95;753;358;1111;10000
65;daikon.inv.unary.string.IsUrl;TP;TP;0.95;779;354;1133;10000
66;daikon.inv.unary.string.IsUrl;TP;TP;0.95;742;330;1072;10000
67;daikon.inv.unary.string.IsUrl;TP;TP;0.95;758;340;1098;10000
68;daikon.inv.unary.string.IsUrl;TP;TP;0.95;777;381;1158;10000
69;daikon.inv.unary.string.IsUrl;TP;TP;0.95;748;353;1101;10000
70;daikon.inv.unary.string.IsUrl;TP;TP;0.95;752;369;1121;10000
71;daikon.inv.unary.string.IsUrl;TP;TP;0.95;738;323;1061;10000
72;daikon.inv.unary.string.IsUrl;TP;TP;0.95;738;313;1051;10000
73;daikon.inv.unary.string.IsUrl;TP;TP;0.95;720;314;1034;10000
74;daikon.inv.unary.string.IsUrl;TP;TP;0.95;737;314;1051;10000
75;daikon.inv.unary.string.IsUrl;TP;TP;0.95;766;371;1137;10000
76;daikon.inv.unary.string.IsUrl;TP;TP;0.95;754;388;1142;10000
77;daikon.inv.unary.string.IsUrl;TP;TP;0.95;756;353;1109;10000
78;daikon.inv.unary.string.IsUrl;TP;TP;0.95;758;317;1075;10000
79;daikon.inv.unary.string.IsUrl;TP;TP;0.95;754;349;1103;10000
80;daikon.inv.unary.string.IsUrl;TP;TP;0.95;744;377;1121;10000
81;daikon.inv.unary.string.IsUrl;TP;TP;0.95;753;374;1127;10000
82;daikon.inv.unary.string.IsUrl;TP;TP;0.95;739;364;1103;10000
83;daikon.inv.unary.string.IsUrl;TP;TP;0.95;729;344;1073;10000
84;daikon.inv.unary.string.IsUrl;TP;TP;0.95;746;351;1097;10000
85;daikon.inv.unary.string.IsUrl;TP;TP;0.95;769;364;1133;10000
86;daikon.inv.unary.string.IsUrl;TP;TP;0.95;779;367;1146;10000
87;daikon.inv.unary.string.IsUrl;TP;TP;0.95;752;354;1106;10000
88;daikon.inv.unary.string.IsUrl;TP;TP;0.95;736;330;1066;10000
89;daikon.inv.unary.string.IsUrl;TP;TP;0.95;761;351;1112;10000
90;daikon.inv.unary.string.IsUrl;TP;TP;0.95;752;341;1093;10000
91;daikon.inv.unary.string.IsUrl;TP;TP;0.95;743;328;1071;10000
92;daikon.inv.unary.string.IsUrl;TP;TP;0.95;732;325;1057;10000
93;daikon.inv.unary.string.IsUrl;TP;TP;0.95;733;329;1062;10000
94;daikon.inv.unary.string.IsUrl;TP;TP;0.95;738;344;1082;10000
95;daikon.inv.unary.string.IsUrl;TP;TP;0.95;759;319;1078;10000
96;daikon.inv.unary.string.IsUrl;TP;TP;0.95;707;345;1052;10000
97;daikon.inv.unary.string.IsUrl;TP;TP;0.95;746;337;1083;10000
98;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;740;434;1174;10000
99;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;766;359;1125;10000
100;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;734;385;1119;10000
101;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;760;356;1116;10000
102;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;734;427;1161;10000
103;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.95;760;394;1154;10000
104;daikon.inv.unary.string.IsUrl;TP;TP;0.95;720;355;1075;10000
105;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;742;433;1175;10000
106;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.95;743;432;1175;50
107;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;756;374;1130;50
108;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.85;741;422;1163;50
109;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;758;393;1151;10000
110;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;806;420;1226;10000
111;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;817;497;1314;10000
112;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;779;426;1205;10000
113;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;802;431;1233;10000
114;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;845;471;1316;10000
115;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;863;457;1320;10000
116;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.85;852;459;1311;10000
117;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;875;427;1302;10000
118;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.85;849;452;1301;10000
119;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;833;408;1241;10000
120;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;827;437;1264;10000
121;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.85;814;515;1329;10000
122;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;854;415;1269;10000
123;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;769;365;1134;10000
124;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;791;403;1194;10000
125;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;853;468;1321;10000
126;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;879;487;1366;10000
127;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;861;435;1296;10000
128;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;851;509;1360;10000
129;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;903;330;1233;10000
130;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;863;352;1215;10000
131;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;871;330;1201;10000
132;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;877;388;1265;10000
133;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;893;439;1332;10000
134;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;851;370;1221;10000
135;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;861;466;1327;10000
136;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;851;467;1318;10000
137;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;837;362;1199;10000
138;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;845;375;1220;10000
139;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;903;386;1289;10000
140;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;868;385;1253;10000
141;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;862;469;1331;10000
142;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;846;428;1274;10000
143;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;862;380;1242;10000
144;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;863;393;1256;10000
145;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;873;390;1263;10000
146;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;851;372;1223;10000
147;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;869;397;1266;10000
148;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;849;407;1256;10000
149;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;869;317;1186;10000
150;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;905;391;1296;10000
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;865;385;1250;10000
152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;867;392;1259;10000
153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;879;488;1367;10000
154;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;857;437;1294;10000
155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;849;365;1214;10000
156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;837;324;1161;10000
157;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;839;391;1230;10000
158;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;853;353;1206;10000
159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;861;395;1256;10000
160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;845;506;1351;10000
161;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;802;340;1142;10000
162;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;760;444;1204;10000
163;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;772;415;1187;10000
164;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;769;405;1174;10000
165;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.75;667;452;1119;10000
166;daikon.inv.unary.string.OneOfString;FP;FP;0.9;679;393;1072;500
167;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;711;399;1110;10000
168;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.9;759;429;1188;10000
169;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.85;689;453;1142;1000
170;daikon.inv.binary.twoString.StdString$SubString;TP;FP;0.9;778;446;1224;10000
171;daikon.inv.unary.string.OneOfString;FP;FP;0.75;714;384;1098;1000
172;daikon.inv.unary.string.IsUrl;TP;TP;0.95;707;332;1039;10000
