pptname;invariant;invariantType;variables;tp;fp;enter;bug
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.contentDetails.countryRestriction == null;daikon.inv.unary.scalar.OneOfScalar;(return.contentDetails.countryRestriction);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.definition one of { ""hd"", ""sd"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.definition);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.contentDetails.definition)==2;daikon.inv.unary.string.FixedLengthString;(return.contentDetails.definition);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.dimension one of { ""2d"", ""3d"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.dimension);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.contentDetails.dimension)==2;daikon.inv.unary.string.FixedLengthString;(return.contentDetails.dimension);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.contentDetails.hasCustomThumbnail == false;daikon.inv.unary.scalar.OneOfScalar;(return.contentDetails.hasCustomThumbnail);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.projection one of { ""360"", ""rectangular"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.projection);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;All the elements of return.contentDetails.regionRestriction.allowed[] have LENGTH=2;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(return.contentDetails.regionRestriction.allowed[..]);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;All the elements of return.contentDetails.regionRestriction.blocked[] have LENGTH=2;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(return.contentDetails.regionRestriction.blocked[..]);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.etag)==27;daikon.inv.unary.string.FixedLengthString;(return.etag);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails.audioStreams == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails.audioStreams);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails.videoStreams == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails.videoStreams);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.id)==11;daikon.inv.unary.string.FixedLengthString;(return.id);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.kind == ""youtube#video""";daikon.inv.unary.string.OneOfString;(return.kind);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.kind)==13;daikon.inv.unary.string.FixedLengthString;(return.kind);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.liveStreamingDetails.activeLiveChatId)==75;daikon.inv.unary.string.FixedLengthString;(return.liveStreamingDetails.activeLiveChatId);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.liveStreamingDetails.actualEndTime)==20;daikon.inv.unary.string.FixedLengthString;(return.liveStreamingDetails.actualEndTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.actualEndTime is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.liveStreamingDetails.actualEndTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.liveStreamingDetails.actualStartTime)==20;daikon.inv.unary.string.FixedLengthString;(return.liveStreamingDetails.actualStartTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.actualStartTime is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.liveStreamingDetails.actualStartTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.concurrentViewers is Numeric;daikon.inv.unary.string.IsNumeric;(return.liveStreamingDetails.concurrentViewers);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.liveStreamingDetails.scheduledEndTime)==20;daikon.inv.unary.string.FixedLengthString;(return.liveStreamingDetails.scheduledEndTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.scheduledEndTime is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.liveStreamingDetails.scheduledEndTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.liveStreamingDetails.scheduledStartTime)==20;daikon.inv.unary.string.FixedLengthString;(return.liveStreamingDetails.scheduledStartTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.scheduledStartTime is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.liveStreamingDetails.scheduledStartTime);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.monetizationDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.monetizationDetails);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.monetizationDetails.access == null;daikon.inv.unary.scalar.OneOfScalar;(return.monetizationDetails.access);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.player.embedHeight is Numeric;daikon.inv.unary.string.IsNumeric;(return.player.embedHeight);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.player.embedWidth is Numeric;daikon.inv.unary.string.IsNumeric;(return.player.embedWidth);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.processingDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.processingDetails);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.processingDetails.processingProgress == null;daikon.inv.unary.scalar.OneOfScalar;(return.processingDetails.processingProgress);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.projectDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.projectDetails);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.location.altitude == 0.0;daikon.inv.unary.scalar.OneOfFloat;(return.recordingDetails.location.altitude);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.recordingDetails.recordingDate)==20;daikon.inv.unary.string.FixedLengthString;(return.recordingDetails.recordingDate);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.recordingDate is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.recordingDetails.recordingDate);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.categoryId is Numeric;daikon.inv.unary.string.IsNumeric;(return.snippet.categoryId);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.snippet.channelId)==24;daikon.inv.unary.string.FixedLengthString;(return.snippet.channelId);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.snippet.liveBroadcastContent one of { ""live"", ""none"", ""upcoming"" }";daikon.inv.unary.string.OneOfString;(return.snippet.liveBroadcastContent);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.snippet.publishedAt)==20;daikon.inv.unary.string.FixedLengthString;(return.snippet.publishedAt);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.publishedAt is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional);daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;(return.snippet.publishedAt);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.default.height == 90;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.default.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.default.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.default.url);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.default.width == 120;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.default.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.high.height == 360;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.high.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.high.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.high.url);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.high.width == 480;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.high.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.maxres.height == 720;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.maxres.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.maxres.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.maxres.url);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.maxres.width == 1280;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.maxres.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.medium.height == 180;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.medium.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.medium.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.medium.url);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.medium.width == 320;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.medium.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.standard.height == 480;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.standard.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.standard.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.standard.url);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.standard.width == 640;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.standard.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.statistics.commentCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.commentCount);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.statistics.dislikeCount == ""0""";daikon.inv.unary.string.OneOfString;(return.statistics.dislikeCount);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.statistics.dislikeCount)==1;daikon.inv.unary.string.FixedLengthString;(return.statistics.dislikeCount);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.statistics.dislikeCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.dislikeCount);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.statistics.favoriteCount == ""0""";daikon.inv.unary.string.OneOfString;(return.statistics.favoriteCount);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;LENGTH(return.statistics.favoriteCount)==1;daikon.inv.unary.string.FixedLengthString;(return.statistics.favoriteCount);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.statistics.favoriteCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.favoriteCount);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.statistics.likeCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.likeCount);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.statistics.viewCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.viewCount);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.license one of { ""creativeCommon"", ""youtube"" }";daikon.inv.unary.string.OneOfString;(return.status.license);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.privacyStatus one of { ""private"", ""public"", ""unlisted"" }";daikon.inv.unary.string.OneOfString;(return.status.privacyStatus);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.uploadStatus one of { ""processed"", ""uploaded"" }";daikon.inv.unary.string.OneOfString;(return.status.uploadStatus);0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions.editorSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.editorSuggestions);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions.tagSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.tagSuggestions);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;All the elements of return.topicDetails.topicCategories[] are URLs;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;(return.topicDetails.topicCategories[..]);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(input.part[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.part[..]));0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(input.id[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.id[..]));0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.contentDetails.regionRestriction.allowed[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.contentDetails.regionRestriction.allowed[..]));1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.contentDetails.regionRestriction.blocked[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.contentDetails.regionRestriction.blocked[..]));1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.snippet.tags[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.snippet.tags[..]));1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.topicDetails.topicCategories[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.topicDetails.topicCategories[..]));1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.id in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.id);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > input.maxResults;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, input.maxResults);0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(input.part[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(input.part[..]));0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(input.id[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(input.id[..]));0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.contentDetails.regionRestriction.allowed[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.contentDetails.regionRestriction.allowed[..]));0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.contentDetails.regionRestriction.blocked[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.contentDetails.regionRestriction.blocked[..]));0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.snippet.tags[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.snippet.tags[..]));0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.topicDetails.topicCategories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.topicDetails.topicCategories[..]));0;1;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < input.maxWidth;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, input.maxWidth);0;0;1;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.default.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.default.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.default.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.default.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.high.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.high.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.high.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.high.width);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.maxres.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.maxres.height);1;0;0;0
main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.maxres.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.maxres.width);1;0;0;0
