ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
58;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1180;256;1436;500
59;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1019;289;1308;100
60;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1096;366;1462;100
61;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;854;314;1168;100
62;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1157;313;1470;100
63;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1159;299;1458;100
64;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1103;298;1401;100
65;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1071;306;1377;100
66;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;799;221;1020;100
67;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;927;183;1110;100
68;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;806;202;1008;100
69;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;934;201;1135;100
70;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1203;340;1543;100
71;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;1060;281;1341;500
72;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1051;348;1399;50
73;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;861;241;1102;100
74;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;989;286;1275;100
75;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;816;312;1128;10000
76;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;944;220;1164;10000
77;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;822;307;1129;100
78;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;805;265;1070;100
79;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;847;281;1128;100
80;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;950;205;1155;100
81;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;933;225;1158;100
82;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;975;219;1194;100
83;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1211;307;1518;500
84;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;1122;289;1411;100
85;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1147;285;1432;100
86;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.6;1151;340;1491;100
87;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1242;280;1522;10000
88;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1149;267;1416;100
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1073;248;1321;50
90;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1153;290;1443;100
91;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;979;235;1214;100
92;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1387;234;1621;50
93;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;983;294;1277;100
94;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1391;295;1686;50
95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1205;346;1551;1000
96;daikon.inv.unary.string.OneOfString;TP;TP;0.95;681;299;980;10000
97;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.9;1013;273;1286;10000
98;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;611;243;854;10000
99;daikon.inv.unary.string.OneOfString;TP;TP;0.9;690;222;912;10000
100;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;1022;234;1256;10000
101;daikon.inv.binary.sequenceString.MemberString;TP;TP;0.95;962;263;1225;10000
102;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1081;289;1370;100
103;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1067;316;1383;100
104;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;0.95;780;204;984;10000
105;daikon.inv.unary.scalar.NonZero;TP;TP;0.9;617;210;827;10000
106;daikon.inv.unary.sequence.EltNonZero;TP;TP;0.9;627;218;845;10000
107;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;693;227;920;10000
108;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.95;697;260;957;10000
109;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;747;221;968;10000
110;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;778;186;964;10000
111;daikon.inv.unary.string.FixedLengthString;FP;TP;0.9;773;272;1045;50
112;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;769;258;1027;10000
113;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;1.0;864;193;1057;10000
114;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;0.9;864;239;1103;10000
115;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;806;274;1080;10000
116;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;796;244;1040;10000
117;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;802;207;1009;10000
118;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;1.0;779;167;946;10000
119;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;0.9;808;263;1071;10000
120;daikon.inv.unary.string.FixedLengthString;FP;TP;0.9;711;179;890;10000
121;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;705;285;990;10000
122;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;919;290;1209;10000
123;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;778;221;999;10000
124;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;740;282;1022;10000
125;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;740;292;1032;10000
126;daikon.inv.unary.string.FixedLengthString;FP;FP;0.8;767;262;1029;100
127;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;789;178;967;10000
128;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;764;274;1038;10000
129;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;724;192;916;10000
130;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;728;332;1060;10000
131;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;717;199;916;10000
132;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;781;235;1016;10000
133;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.95;929;298;1227;10000
134;daikon.inv.unary.stringsequence.SequenceFixedLengthString;FP;FP;0.9;937;229;1166;50
135;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;0.9;939;240;1179;10000
136;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;718;256;974;10000
137;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;755;312;1067;10000
138;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;946;201;1147;10000
139;daikon.inv.unary.string.IsUrl;TP;TP;0.95;884;206;1090;10000
140;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1008;251;1259;10000
141;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;1055;221;1276;10000
142;daikon.inv.binary.twoString.StdString$SubString;FP;TP;0.9;793;336;1129;100
143;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;654;271;925;10000
144;daikon.inv.unary.string.IsUrl;TP;TP;0.95;931;239;1170;10000
145;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;753;182;935;10000
146;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;737;237;974;10000
147;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;773;221;994;10000
148;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;767;235;1002;10000
149;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;741;273;1014;10000
150;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;665;232;897;10000
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1072;232;1304;10000
152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1057;329;1386;10000
153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1009;313;1322;10000
154;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;997;296;1293;10000
155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;984;227;1211;10000
156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1026;250;1276;10000
157;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1059;286;1345;10000
158;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;959;253;1212;10000
159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;698;247;945;10000
160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.9;1042;324;1366;10000
161;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;852;301;1153;10000
162;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;855;270;1125;10000
163;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;791;265;1056;100
164;daikon.inv.unary.stringsequence.EltOneOfString;FP;TP;0.9;1027;342;1369;500
165;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;TP;0.9;993;208;1201;100
166;daikon.inv.unary.string.OneOfString;FP;TP;0.9;808;326;1134;100
167;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;1005;252;1257;500
168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1106;316;1422;100
169;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;965;261;1226;100
170;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1059;324;1383;100
171;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1081;202;1283;100
172;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1083;297;1380;100
173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;865;275;1140;500
174;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;855;287;1142;500
175;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1155;222;1377;500
176;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1091;256;1347;1000
177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1100;263;1363;100
178;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;868;270;1138;10000
179;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;996;251;1247;10000
180;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;926;243;1169;100
181;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1164;349;1513;100
182;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1154;370;1524;100
183;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1166;259;1425;500
184;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1042;402;1444;100
185;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;1034;322;1356;100
186;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1109;321;1430;10000
187;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1109;259;1368;100
188;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1159;285;1444;100
189;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1109;269;1378;100
190;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1159;264;1423;100
191;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1215;316;1531;500
192;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1215;348;1563;500
193;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1399;257;1656;500
194;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1389;296;1685;500
195;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;996;272;1268;100
196;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;998;284;1282;100
197;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1187;355;1542;100
198;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1404;237;1641;10000
199;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1399;344;1743;500
200;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;998;285;1283;100
201;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1000;155;1155;100
202;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1404;331;1735;10000
203;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1224;304;1528;100
204;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;875;252;1127;10000
205;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1023;282;1305;10000
206;daikon.inv.binary.twoString.StdString$SubString;TP;TP;0.95;1018;208;1226;10000
207;daikon.inv.binary.twoString.StringEqual;TP;TP;0.9;826;235;1061;10000
208;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.8;984;330;1314;10000
209;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;780;215;995;10000
210;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;763;208;971;10000
211;daikon.inv.unary.string.OneOfString;FP;TP;0.95;830;252;1082;10000
212;daikon.inv.unary.string.OneOfString;FP;FP;0.8;770;266;1036;10000
213;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1023;274;1297;500
214;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1104;250;1354;500
215;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1018;333;1351;1000
216;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1103;276;1379;1000
217;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1086;256;1342;1000
218;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;1000;316;1316;500
219;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1084;234;1318;1000
220;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;1081;294;1375;1000
221;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1157;296;1453;10000
222;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;845;362;1207;10000
223;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;973;271;1244;10000
224;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;936;276;1212;1000
225;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;946;273;1219;1000
226;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;948;281;1229;1000
227;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1023;284;1307;1000
228;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.95;1119;298;1417;10000
229;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1121;262;1383;10000
230;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1191;297;1488;10000
231;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1104;363;1467;500
232;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1180;353;1533;10000
233;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1207;310;1517;1000
234;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1103;315;1418;10000
235;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;1093;231;1324;10000
236;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1439;363;1802;10000
237;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1429;236;1665;10000
238;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1439;192;1631;10000
239;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1429;283;1712;10000
240;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;987;324;1311;1000
241;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;988;266;1254;500
242;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1394;302;1696;10000
243;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;989;375;1364;1000
244;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;991;425;1416;1000
245;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1212;316;1528;10000
246;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.95;1201;362;1563;10000
247;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.95;706;206;912;10000
248;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.95;706;229;935;10000
249;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;712;240;952;10000
250;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;790;272;1062;10000
251;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;745;232;977;10000
252;daikon.inv.unary.string.OneOfString;FP;TP;0.9;745;308;1053;10000
253;daikon.inv.unary.stringsequence.EltOneOfString;FP;TP;0.95;1064;295;1359;10000
254;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.9;1039;363;1402;10000
255;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;821;278;1099;10000
256;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;949;302;1251;10000
257;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1066;348;1414;10000
258;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;1.0;878;366;1244;10000
259;daikon.inv.binary.twoScalar.IntLessThan;FP;TP;0.9;870;320;1190;10000
260;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;880;360;1240;10000
261;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.9;990;233;1223;10000
262;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.9;990;298;1288;10000
263;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;997;292;1289;10000
264;daikon.inv.unary.string.FixedLengthString;FP;FP;0.9;709;190;899;10000
265;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;703;234;937;10000
266;daikon.inv.unary.string.OneOfString;FP;TP;0.9;752;282;1034;10000
267;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1105;243;1348;10000
268;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1091;229;1320;10000
269;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1072;305;1377;10000
270;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1074;288;1362;10000
271;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;824;314;1138;10000
272;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;952;262;1214;10000
273;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1218;197;1415;10000
274;daikon.inv.unary.string.FixedLengthString;FP;FP;0.7;725;298;1023;10000
275;daikon.inv.unary.string.IsNumeric;TP;TP;0.95;719;223;942;10000
