ID;pptname;invariant;invariantType;variables;tp;fp;enter;bug
14;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.caption one of { ""false"", ""true"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.caption);1.0;0.0;0.0;0.0
15;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.contentDetails.countryRestriction == null;daikon.inv.unary.scalar.OneOfScalar;(return.contentDetails.countryRestriction);1.0;0.0;0.0;0.0
16;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.definition one of { ""hd"", ""sd"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.definition);1.0;0.0;0.0;0.0
17;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.dimension one of { ""2d"", ""3d"" }";daikon.inv.unary.string.OneOfString;(return.contentDetails.dimension);1.0;0.0;0.0;0.0
18;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.contentDetails.projection == ""rectangular""";daikon.inv.unary.string.OneOfString;(return.contentDetails.projection);0.0;1.0;0.0;0.0
19;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.contentDetails.regionRestriction.allowed[] one of { [AE, AR, AS, AT, AU, AW, BA, BE, BG, BH, BM, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FR, GB, GF, GP, GR, GT, GU, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KR, KW, KY, LB, LI, LT, LU, LV, MK, MP, MT, MX, MY, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PG, PH, PL, PR, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SV, TC, TH, TR, TW, UA, US, UY, VE, VI, ZA], [AE, AR, AT, AU, BA, BE, BG, BH, BO, BR, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KR, KW, LB, LT, LU, LV, MK, MT, MX, MY, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PR, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SV, TH, TR, TW, UA, US, UY, VE, ZA] };daikon.inv.unary.stringsequence.OneOfStringSequence;(return.contentDetails.regionRestriction.allowed[..]);0.0;1.0;0.0;0.0
20;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails);1.0;0.0;0.0;0.0
21;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails.audioStreams == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails.audioStreams);1.0;0.0;0.0;0.0
22;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.fileDetails.videoStreams == null;daikon.inv.unary.scalar.OneOfScalar;(return.fileDetails.videoStreams);1.0;0.0;0.0;0.0
23;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.kind == ""youtube#video""";daikon.inv.unary.string.OneOfString;(return.kind);1.0;0.0;0.0;0.0
24;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.monetizationDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.monetizationDetails);1.0;0.0;0.0;0.0
25;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.monetizationDetails.access == null;daikon.inv.unary.scalar.OneOfScalar;(return.monetizationDetails.access);1.0;0.0;0.0;0.0
26;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.processingDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.processingDetails);1.0;0.0;0.0;0.0
27;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.processingDetails.processingProgress == null;daikon.inv.unary.scalar.OneOfScalar;(return.processingDetails.processingProgress);1.0;0.0;0.0;0.0
28;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.projectDetails == null;daikon.inv.unary.scalar.OneOfScalar;(return.projectDetails);1.0;0.0;0.0;0.0
29;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.location.altitude == 0.0;daikon.inv.unary.scalar.OneOfFloat;(return.recordingDetails.location.altitude);1.0;0.0;0.0;0.0
30;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.location.latitude one of { 32.715738, 48.379433 };daikon.inv.unary.scalar.OneOfFloat;(return.recordingDetails.location.latitude);0.0;1.0;0.0;0.0
31;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.location.longitude one of { -117.1610838, 31.16558 };daikon.inv.unary.scalar.OneOfFloat;(return.recordingDetails.location.longitude);0.0;1.0;0.0;0.0
32;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.recordingDetails.locationDescription one of { ""San Diego"", ""Ukraine"" }";daikon.inv.unary.string.OneOfString;(return.recordingDetails.locationDescription);0.0;1.0;0.0;0.0
33;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.snippet.liveBroadcastContent == ""none""";daikon.inv.unary.string.OneOfString;(return.snippet.liveBroadcastContent);0.0;1.0;0.0;0.0
34;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.default.height == 90;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.default.height);1.0;0.0;0.0;0.0
35;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.default.width == 120;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.default.width);1.0;0.0;0.0;0.0
36;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.high.height == 360;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.high.height);1.0;0.0;0.0;0.0
37;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.high.width == 480;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.high.width);1.0;0.0;0.0;0.0
38;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.maxres.height == 720;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.maxres.height);1.0;0.0;0.0;0.0
39;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.maxres.width == 1280;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.maxres.width);1.0;0.0;0.0;0.0
40;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.medium.height == 180;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.medium.height);1.0;0.0;0.0;0.0
41;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.medium.width == 320;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.medium.width);1.0;0.0;0.0;0.0
42;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.standard.height == 480;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.standard.height);1.0;0.0;0.0;0.0
43;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.thumbnails.standard.width == 640;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.standard.width);1.0;0.0;0.0;0.0
44;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.statistics.favoriteCount == ""0""";daikon.inv.unary.string.OneOfString;(return.statistics.favoriteCount);0.0;1.0;0.0;0.0
45;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.license one of { ""creativeCommon"", ""youtube"" }";daikon.inv.unary.string.OneOfString;(return.status.license);1.0;0.0;0.0;0.0
46;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.status.madeForKids == false;daikon.inv.unary.scalar.OneOfScalar;(return.status.madeForKids);0.0;1.0;0.0;0.0
47;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.privacyStatus one of { ""public"", ""unlisted"" }";daikon.inv.unary.string.OneOfString;(return.status.privacyStatus);0.0;1.0;0.0;0.0
48;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;"return.status.uploadStatus one of { ""processed"", ""uploaded"" }";daikon.inv.unary.string.OneOfString;(return.status.uploadStatus);0.0;1.0;0.0;0.0
49;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions);1.0;0.0;0.0;0.0
50;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions.editorSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.editorSuggestions);1.0;0.0;0.0;0.0
51;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.suggestions.tagSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.tagSuggestions);1.0;0.0;0.0;0.0
52;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.contentDetails.regionRestriction.allowed[]) one of { 80, 94 };daikon.inv.unary.scalar.OneOfScalar;(size(return.contentDetails.regionRestriction.allowed[..]));0.0;1.0;0.0;0.0
53;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.snippet.tags[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.snippet.tags[..]));1.0;0.0;0.0;0.0
54;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;size(return.topicDetails.topicCategories[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.topicDetails.topicCategories[..]));1.0;0.0;0.0;0.0
55;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.id in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.id);1.0;0.0;0.0;0.0
56;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.locationDescription in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.recordingDetails.locationDescription);0.0;1.0;0.0;0.0
57;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.recordingDate in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.recordingDetails.recordingDate);0.0;1.0;0.0;0.0
58;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.defaultAudioLanguage in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.snippet.defaultAudioLanguage);0.0;1.0;0.0;0.0
59;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.defaultLanguage in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.snippet.defaultLanguage);0.0;1.0;0.0;0.0
60;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.default.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.default.height);0.0;1.0;0.0;0.0
61;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.default.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.default.width);0.0;1.0;0.0;0.0
62;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.high.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.high.height);0.0;1.0;0.0;0.0
63;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.high.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.high.width);0.0;1.0;0.0;0.0
64;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.maxres.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.maxres.height);0.0;1.0;0.0;0.0
65;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight != return.snippet.thumbnails.maxres.width;daikon.inv.binary.twoScalar.IntNonEqual;(input.maxHeight, return.snippet.thumbnails.maxres.width);0.0;1.0;0.0;0.0
66;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.medium.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.medium.height);0.0;1.0;0.0;0.0
67;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.medium.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.medium.width);0.0;1.0;0.0;0.0
68;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.standard.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.standard.height);0.0;1.0;0.0;0.0
69;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > return.snippet.thumbnails.standard.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, return.snippet.thumbnails.standard.width);0.0;1.0;0.0;0.0
70;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.contentDetails.regionRestriction.blocked[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.contentDetails.regionRestriction.blocked[..]));0.0;1.0;0.0;0.0
71;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.snippet.tags[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.snippet.tags[..]));0.0;1.0;0.0;0.0
72;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxHeight > size(return.topicDetails.topicCategories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxHeight, size(return.topicDetails.topicCategories[..]));0.0;1.0;0.0;0.0
73;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.default.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.default.height);1.0;0.0;0.0;0.0
74;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.default.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.default.width);1.0;0.0;0.0;0.0
75;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.high.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.high.height);1.0;0.0;0.0;0.0
76;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.high.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.high.width);1.0;0.0;0.0;0.0
77;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.maxres.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.maxres.height);1.0;0.0;0.0;0.0
78;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.maxres.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.maxres.width);1.0;0.0;0.0;0.0
79;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.medium.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.medium.height);1.0;0.0;0.0;0.0
80;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.medium.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.medium.width);1.0;0.0;0.0;0.0
81;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.standard.height;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.standard.height);1.0;0.0;0.0;0.0
82;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults < return.snippet.thumbnails.standard.width;daikon.inv.binary.twoScalar.IntLessThan;(input.maxResults, return.snippet.thumbnails.standard.width);1.0;0.0;0.0;0.0
83;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults > size(return.contentDetails.regionRestriction.blocked[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxResults, size(return.contentDetails.regionRestriction.blocked[..]));0.0;1.0;0.0;0.0
84;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxResults > size(return.topicDetails.topicCategories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxResults, size(return.topicDetails.topicCategories[..]));0.0;1.0;0.0;0.0
85;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.default.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.default.height);0.0;1.0;0.0;0.0
86;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.default.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.default.width);0.0;1.0;0.0;0.0
87;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.high.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.high.height);0.0;1.0;0.0;0.0
88;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.high.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.high.width);0.0;1.0;0.0;0.0
89;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth != return.snippet.thumbnails.maxres.height;daikon.inv.binary.twoScalar.IntNonEqual;(input.maxWidth, return.snippet.thumbnails.maxres.height);0.0;1.0;0.0;0.0
90;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth != return.snippet.thumbnails.maxres.width;daikon.inv.binary.twoScalar.IntNonEqual;(input.maxWidth, return.snippet.thumbnails.maxres.width);0.0;1.0;0.0;0.0
91;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.medium.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.medium.height);0.0;1.0;0.0;0.0
92;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.medium.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.medium.width);0.0;1.0;0.0;0.0
93;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.standard.height;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.standard.height);0.0;1.0;0.0;0.0
94;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > return.snippet.thumbnails.standard.width;daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, return.snippet.thumbnails.standard.width);0.0;1.0;0.0;0.0
95;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > size(return.snippet.tags[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, size(return.snippet.tags[..]));0.0;1.0;0.0;0.0
96;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.maxWidth > size(return.topicDetails.topicCategories[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.maxWidth, size(return.topicDetails.topicCategories[..]));0.0;1.0;0.0;0.0
97;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.myRating in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(input.myRating, return.contentDetails.regionRestriction.allowed[..]);0.0;1.0;0.0;0.0
98;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;input.regionCode in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(input.regionCode, return.contentDetails.regionRestriction.allowed[..]);1.0;0.0;0.0;0.0
99;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.actualEndTime in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.liveStreamingDetails.actualEndTime);0.0;1.0;0.0;0.0
100;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.actualStartTime in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.liveStreamingDetails.actualStartTime);0.0;1.0;0.0;0.0
101;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.liveStreamingDetails.scheduledStartTime in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.liveStreamingDetails.scheduledStartTime);0.0;1.0;0.0;0.0
102;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.player.embedHeight in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.player.embedHeight);0.0;1.0;0.0;0.0
103;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.player.embedHtml in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.player.embedHtml);0.0;1.0;0.0;0.0
104;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.player.embedWidth in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.player.embedWidth);0.0;1.0;0.0;0.0
105;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.locationDescription in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.recordingDetails.locationDescription);0.0;1.0;0.0;0.0
106;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.recordingDetails.recordingDate in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.recordingDetails.recordingDate);0.0;1.0;0.0;0.0
107;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.categoryId in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.snippet.categoryId);0.0;1.0;0.0;0.0
108;main.youtubev3videos.getVideos&200&items(main.getVideos&Input):::EXIT;return.snippet.channelId in return.contentDetails.regionRestriction.allowed[];daikon.inv.binary.sequenceString.MemberString;(return.contentDetails.regionRestriction.allowed[..], return.snippet.channelId);0.0;1.0;0.0;0.0
