ID;pptname;invariant;invariantType;variables;tp;fp;enter;bug
50;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.checkInOut.checkOutDescription == null;daikon.inv.unary.scalar.OneOfScalar;(return.policies.checkInOut.checkOutDescription);0.0;1.0;0.0;0.0
51;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.taxes[]) one of { 1, 2, 3 };daikon.inv.unary.scalar.OneOfScalar;(size(return.price.taxes[..]));0.0;1.0;0.0;0.0
52;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.variations.changes[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.price.variations.changes[..]));1.0;0.0;0.0;0.0
53;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.policies.guarantee.acceptedPayments.methods[]) == 1;daikon.inv.unary.scalar.OneOfScalar;(size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
54;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.policies.deposit.acceptedPayments.creditCards[]) one of { 7, 9 };daikon.inv.unary.scalar.OneOfScalar;(size(return.policies.deposit.acceptedPayments.creditCards[..]));0.0;1.0;0.0;0.0
55;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.policies.deposit.acceptedPayments.methods[]) one of { 1, 2 };daikon.inv.unary.scalar.OneOfScalar;(size(return.policies.deposit.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
56;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.price.taxes[return.policies.cancellation.numberOfNights] has only one value;daikon.inv.unary.scalar.OneOfScalar;(return.price.taxes[return.policies.cancellation.numberOfNights]);0.0;1.0;0.0;0.0
57;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.price.taxes[return.policies.cancellation.numberOfNights-1] has only one value;daikon.inv.unary.scalar.OneOfScalar;(return.price.taxes[return.policies.cancellation.numberOfNights-1]);0.0;1.0;0.0;0.0
58;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.adults >= size(return.price.taxes[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(input.adults, size(return.price.taxes[..])-1);0.0;1.0;0.0;0.0
59;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.adults <= size(return.policies.guarantee.acceptedPayments.creditCards[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(input.adults, size(return.policies.guarantee.acceptedPayments.creditCards[..])-1);0.0;1.0;0.0;0.0
60;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.adults >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(input.adults, size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
61;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.roomQuantity >= return.room.typeEstimated.beds;daikon.inv.binary.twoScalar.IntGreaterEqual;(input.roomQuantity, return.room.typeEstimated.beds);0.0;1.0;0.0;0.0
62;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.roomQuantity != size(return.price.taxes[]);daikon.inv.binary.twoScalar.IntNonEqual;(input.roomQuantity, size(return.price.taxes[..]));0.0;1.0;0.0;0.0
63;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.roomQuantity >= size(return.price.taxes[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(input.roomQuantity, size(return.price.taxes[..])-1);0.0;1.0;0.0;0.0
64;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.roomQuantity != size(return.price.variations.changes[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(input.roomQuantity, size(return.price.variations.changes[..])-1);0.0;1.0;0.0;0.0
65;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;input.roomQuantity >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(input.roomQuantity, size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
66;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.category in return.policies.guarantee.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.category, return.policies.guarantee.acceptedPayments.creditCards[..]);0.0;1.0;0.0;0.0
67;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.category in return.policies.guarantee.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.category, return.policies.guarantee.acceptedPayments.methods[..]);0.0;1.0;0.0;0.0
68;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.category in return.policies.deposit.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.category, return.policies.deposit.acceptedPayments.creditCards[..]);0.0;1.0;0.0;0.0
69;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.category in return.policies.deposit.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.category, return.policies.deposit.acceptedPayments.methods[..]);0.0;1.0;0.0;0.0
70;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.room.typeEstimated.beds >= size(return.price.taxes[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(return.room.typeEstimated.beds, size(return.price.taxes[..])-1);0.0;1.0;0.0;0.0
71;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.room.typeEstimated.beds < size(return.policies.guarantee.acceptedPayments.creditCards[])-1;daikon.inv.binary.twoScalar.IntLessThan;(return.room.typeEstimated.beds, size(return.policies.guarantee.acceptedPayments.creditCards[..])-1);0.0;1.0;0.0;0.0
72;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.room.typeEstimated.beds >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.room.typeEstimated.beds, size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
73;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.price.variations.average.total in return.policies.deposit.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.price.variations.average.total, return.policies.deposit.acceptedPayments.creditCards[..]);0.0;1.0;0.0;0.0
74;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.price.variations.average.total in return.policies.deposit.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.price.variations.average.total, return.policies.deposit.acceptedPayments.methods[..]);0.0;1.0;0.0;0.0
75;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.type in return.policies.guarantee.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.policies.guarantee.acceptedPayments.creditCards[..], return.policies.cancellation.type);0.0;1.0;0.0;0.0
76;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.type in return.policies.guarantee.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.policies.guarantee.acceptedPayments.methods[..], return.policies.cancellation.type);0.0;1.0;0.0;0.0
77;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.type in return.policies.deposit.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.creditCards[..], return.policies.cancellation.type);0.0;1.0;0.0;0.0
78;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.amount in return.policies.deposit.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.creditCards[..], return.policies.cancellation.amount);0.0;1.0;0.0;0.0
79;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.description.text in return.policies.deposit.acceptedPayments.creditCards[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.creditCards[..], return.policies.cancellation.description.text);0.0;1.0;0.0;0.0
80;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.type in return.policies.deposit.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.methods[..], return.policies.cancellation.type);0.0;1.0;0.0;0.0
81;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.amount in return.policies.deposit.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.methods[..], return.policies.cancellation.amount);0.0;1.0;0.0;0.0
82;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;return.policies.cancellation.description.text in return.policies.deposit.acceptedPayments.methods[];daikon.inv.binary.sequenceString.MemberString;(return.policies.deposit.acceptedPayments.methods[..], return.policies.cancellation.description.text);0.0;1.0;0.0;0.0
83;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[]) >= size(return.price.taxes[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(input.hotelIds[..]), size(return.price.taxes[..])-1);0.0;1.0;0.0;0.0
84;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[]) <= size(return.policies.guarantee.acceptedPayments.creditCards[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(input.hotelIds[..]), size(return.policies.guarantee.acceptedPayments.creditCards[..])-1);0.0;1.0;0.0;0.0
85;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[]) >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(input.hotelIds[..]), size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
86;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[])-1 >= size(return.policies.guarantee.acceptedPayments.methods[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(input.hotelIds[..])-1, size(return.policies.guarantee.acceptedPayments.methods[..])-1);0.0;1.0;0.0;0.0
87;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.taxes[]) <= size(return.policies.guarantee.acceptedPayments.creditCards[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.price.taxes[..]), size(return.policies.guarantee.acceptedPayments.creditCards[..])-1);0.0;1.0;0.0;0.0
88;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.taxes[]) >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.price.taxes[..]), size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
89;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.taxes[])-1 != size(return.price.variations.changes[]);daikon.inv.binary.twoScalar.IntNonEqual;(size(return.price.taxes[..])-1, size(return.price.variations.changes[..]));0.0;1.0;0.0;0.0
90;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.taxes[])-1 >= size(return.policies.guarantee.acceptedPayments.methods[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.price.taxes[..])-1, size(return.policies.guarantee.acceptedPayments.methods[..])-1);0.0;1.0;0.0;0.0
91;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.variations.changes[]) <= size(return.policies.guarantee.acceptedPayments.creditCards[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.price.variations.changes[..]), size(return.policies.guarantee.acceptedPayments.creditCards[..]));0.0;1.0;0.0;0.0
92;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.variations.changes[]) >= size(return.policies.guarantee.acceptedPayments.methods[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.price.variations.changes[..]), size(return.policies.guarantee.acceptedPayments.methods[..]));0.0;1.0;0.0;0.0
93;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.variations.changes[])-1 <= size(return.policies.guarantee.acceptedPayments.creditCards[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.price.variations.changes[..])-1, size(return.policies.guarantee.acceptedPayments.creditCards[..])-1);0.0;1.0;0.0;0.0
94;main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT;size(return.price.variations.changes[])-1 >= size(return.policies.guarantee.acceptedPayments.methods[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.price.variations.changes[..])-1, size(return.policies.guarantee.acceptedPayments.methods[..])-1);0.0;1.0;0.0;0.0
