ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
70;daikon.inv.unary.scalar.OneOfScalar;TP;FP;635;302;937
71;daikon.inv.unary.scalar.OneOfScalar;TP;FP;626;328;954
72;daikon.inv.unary.string.OneOfString;TP;FP;643;288;931
73;daikon.inv.unary.string.OneOfString;TP;FP;640;295;935
74;daikon.inv.unary.string.OneOfString;TP;FP;648;365;1013
75;daikon.inv.unary.string.OneOfString;TP;FP;646;366;1012
76;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;651;468;1119
77;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;637;507;1144
78;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;652;469;1121
79;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;621;395;1016
80;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;610;369;979
81;daikon.inv.binary.twoScalar.IntLessThan;TP;FP;622;452;1074
82;daikon.inv.unary.string.FixedLengthString;TP;FP;625;322;947
83;daikon.inv.unary.string.IsUrl;TP;FP;613;362;975
84;daikon.inv.unary.string.FixedLengthString;TP;FP;627;256;883
85;daikon.inv.unary.string.FixedLengthString;TP;FP;626;249;875
86;daikon.inv.unary.string.FixedLengthString;TP;FP;635;270;905
87;daikon.inv.unary.string.IsUrl;TP;FP;630;402;1032
88;daikon.inv.unary.string.FixedLengthString;TP;FP;644;403;1047
89;daikon.inv.unary.string.IsUrl;TP;FP;612;388;1000
90;daikon.inv.unary.string.IsUrl;TP;FP;612;349;961
91;daikon.inv.unary.string.IsUrl;TP;FP;631;380;1011
92;daikon.inv.unary.string.IsUrl;TP;FP;634;294;928
93;daikon.inv.unary.string.IsUrl;TP;TP;634;375;1009
94;daikon.inv.unary.string.IsUrl;TP;FP;635;358;993
95;daikon.inv.unary.string.IsUrl;TP;FP;630;331;961
96;daikon.inv.unary.string.IsUrl;TP;FP;630;372;1002
97;daikon.inv.unary.string.IsUrl;TP;FP;629;386;1015
98;daikon.inv.unary.string.IsUrl;TP;FP;615;370;985
99;daikon.inv.unary.string.IsUrl;TP;FP;633;355;988
100;daikon.inv.unary.string.FixedLengthString;TP;FP;623;390;1013
101;daikon.inv.unary.string.IsUrl;TP;FP;611;380;991
102;daikon.inv.unary.string.IsUrl;TP;TP;611;386;997
103;daikon.inv.unary.string.IsUrl;TP;FP;619;384;1003
104;daikon.inv.unary.string.IsUrl;TP;FP;623;361;984
105;daikon.inv.unary.string.IsUrl;TP;FP;619;444;1063
106;daikon.inv.unary.string.IsUrl;TP;FP;618;337;955
107;daikon.inv.unary.string.IsUrl;TP;FP;623;318;941
108;daikon.inv.unary.string.IsUrl;TP;FP;616;358;974
109;daikon.inv.unary.string.IsUrl;TP;FP;619;346;965
110;daikon.inv.unary.string.IsUrl;TP;FP;621;327;948
111;daikon.inv.unary.string.IsUrl;TP;FP;618;318;936
112;daikon.inv.unary.string.IsUrl;TP;FP;616;365;981
113;daikon.inv.unary.string.IsUrl;TP;FP;617;359;976
114;daikon.inv.unary.string.IsUrl;TP;FP;616;349;965
115;daikon.inv.unary.string.IsUrl;TP;FP;614;306;920
116;daikon.inv.unary.string.IsUrl;TP;FP;616;322;938
117;daikon.inv.unary.string.IsUrl;TP;FP;623;415;1038
118;daikon.inv.unary.string.IsUrl;TP;FP;620;364;984
119;daikon.inv.unary.string.IsUrl;TP;FP;620;374;994
120;daikon.inv.unary.string.IsUrl;TP;FP;619;384;1003
121;daikon.inv.unary.string.IsUrl;TP;FP;619;363;982
122;daikon.inv.unary.string.IsUrl;TP;FP;617;306;923
123;daikon.inv.unary.string.IsUrl;TP;FP;618;291;909
124;daikon.inv.unary.string.IsUrl;TP;FP;617;345;962
125;daikon.inv.unary.string.IsUrl;TP;FP;615;392;1007
126;daikon.inv.unary.string.IsUrl;TP;FP;617;351;968
127;daikon.inv.unary.string.IsUrl;TP;FP;620;372;992
128;daikon.inv.unary.string.IsUrl;TP;FP;623;349;972
129;daikon.inv.unary.string.IsUrl;TP;FP;618;305;923
130;daikon.inv.unary.string.IsUrl;TP;FP;617;332;949
131;daikon.inv.unary.string.IsUrl;TP;FP;620;366;986
132;daikon.inv.unary.string.IsUrl;TP;FP;618;349;967
133;daikon.inv.unary.string.IsUrl;TP;FP;616;388;1004
134;daikon.inv.unary.string.IsUrl;TP;FP;615;305;920
135;daikon.inv.unary.string.IsUrl;TP;FP;615;326;941
136;daikon.inv.unary.string.IsUrl;TP;FP;616;298;914
137;daikon.inv.unary.string.IsUrl;TP;FP;619;373;992
138;daikon.inv.unary.string.IsUrl;TP;FP;612;418;1030
139;daikon.inv.unary.string.IsUrl;TP;FP;615;418;1033
140;daikon.inv.unary.string.FixedLengthString;TP;FP;617;286;903
141;daikon.inv.unary.string.FixedLengthString;TP;FP;621;385;1006
142;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;647;340;987
143;daikon.inv.unary.string.FixedLengthString;TP;FP;620;377;997
144;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;646;302;948
145;daikon.inv.binary.twoString.StdString$SubString;TP;FP;634;382;1016
146;daikon.inv.binary.twoString.StdString$SubString;TP;FP;639;426;1065
147;daikon.inv.binary.twoString.StdString$SubString;TP;FP;639;358;997
148;daikon.inv.binary.twoString.StdString$SubString;TP;FP;707;464;1171
149;daikon.inv.binary.twoString.StdString$SubString;TP;FP;639;444;1083
150;daikon.inv.binary.twoString.StdString$SubString;TP;TP;640;395;1035
151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;640;399;1039
152;daikon.inv.binary.twoString.StdString$SubString;TP;FP;641;406;1047
153;daikon.inv.binary.twoString.StdString$SubString;TP;FP;643;459;1102
154;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;481;1135
155;daikon.inv.binary.twoString.StdString$SubString;TP;FP;665;383;1048
156;daikon.inv.binary.twoString.StdString$SubString;TP;FP;668;500;1168
157;daikon.inv.binary.twoString.StdString$SubString;TP;FP;668;526;1194
158;daikon.inv.binary.twoString.StdString$SubString;TP;FP;669;391;1060
159;daikon.inv.binary.twoString.StdString$SubString;TP;FP;664;421;1085
160;daikon.inv.binary.twoString.StdString$SubString;TP;FP;664;352;1016
161;daikon.inv.binary.twoString.StdString$SubString;TP;FP;663;414;1077
162;daikon.inv.binary.twoString.StdString$SubString;TP;FP;649;475;1124
163;daikon.inv.binary.twoString.StdString$SubString;TP;FP;667;430;1097
164;daikon.inv.binary.twoString.StdString$SubString;TP;FP;619;380;999
165;daikon.inv.binary.twoString.StdString$SubString;TP;FP;645;463;1108
166;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;358;1010
167;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;422;1078
168;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;443;1095
169;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;407;1058
170;daikon.inv.binary.twoString.StdString$SubString;TP;TP;656;414;1070
171;daikon.inv.binary.twoString.StdString$SubString;TP;FP;649;351;1000
172;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;398;1050
173;daikon.inv.binary.twoString.StdString$SubString;TP;FP;654;519;1173
174;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;421;1072
175;daikon.inv.binary.twoString.StdString$SubString;TP;FP;649;393;1042
176;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;377;1027
177;daikon.inv.binary.twoString.StdString$SubString;TP;FP;649;298;947
178;daikon.inv.binary.twoString.StdString$SubString;TP;FP;647;360;1007
179;daikon.inv.binary.twoString.StdString$SubString;TP;TP;649;506;1155
180;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;440;1096
181;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;371;1024
182;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;498;1151
183;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;470;1122
184;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;438;1090
185;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;430;1080
186;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;397;1048
187;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;329;979
188;daikon.inv.binary.twoString.StdString$SubString;TP;FP;648;351;999
189;daikon.inv.binary.twoString.StdString$SubString;TP;TP;650;327;977
190;daikon.inv.binary.twoString.StdString$SubString;TP;TP;653;341;994
191;daikon.inv.binary.twoString.StdString$SubString;TP;FP;656;371;1027
192;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;466;1117
193;daikon.inv.binary.twoString.StdString$SubString;TP;FP;650;439;1089
194;daikon.inv.binary.twoString.StdString$SubString;TP;FP;653;424;1077
195;daikon.inv.binary.twoString.StdString$SubString;TP;FP;651;384;1035
196;daikon.inv.binary.twoString.StdString$SubString;TP;TP;649;330;979
197;daikon.inv.binary.twoString.StdString$SubString;TP;FP;648;402;1050
198;daikon.inv.binary.twoString.StdString$SubString;TP;FP;648;383;1031
199;daikon.inv.binary.twoString.StdString$SubString;TP;FP;649;424;1073
200;daikon.inv.binary.twoString.StdString$SubString;TP;FP;652;366;1018
201;daikon.inv.binary.twoString.StdString$SubString;TP;TP;648;359;1007
202;daikon.inv.unary.string.FixedLengthString;TP;FP;620;390;1010
203;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;646;398;1044
