ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
228;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.75;1118;560;1678;10000
229;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;1120;502;1622;10000
230;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1158;437;1595;10000
231;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1064;469;1533;500
232;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1154;604;1758;10000
233;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1197;443;1640;1000
234;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;1094;496;1590;10000
235;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.7;1085;488;1573;10000
236;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;1423;438;1861;10000
237;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;1414;482;1896;10000
238;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.9;1423;472;1895;10000
239;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;1414;529;1943;10000
240;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;983;439;1422;1000
241;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;984;473;1457;500
242;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1396;484;1880;10000
243;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.85;985;465;1450;1000
244;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;987;506;1493;1000
245;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;1189;544;1733;10000
246;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.75;1180;466;1646;10000
247;daikon.inv.unary.scalar.NonZeroFloat;FP;FP;0.9;695;379;1074;10000
248;daikon.inv.unary.scalar.NonZeroFloat;FP;TP;0.95;695;436;1131;10000
249;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;707;457;1164;10000
250;daikon.inv.unary.string.IsNumeric;TP;FP;0.85;790;438;1228;10000
251;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;740;456;1196;10000
252;daikon.inv.unary.string.OneOfString;FP;FP;0.85;741;451;1192;10000
253;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;0.95;1054;472;1526;10000
254;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;1029;430;1459;10000
255;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;815;344;1159;10000
256;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;940;371;1311;10000
257;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;1060;564;1624;10000
258;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;874;559;1433;10000
259;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;0.75;867;528;1395;10000
260;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.75;876;494;1370;10000
261;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.85;983;480;1463;10000
262;daikon.inv.binary.twoScalar.NumericInt$Square;FP;FP;0.85;983;462;1445;10000
263;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.85;990;500;1490;10000
264;daikon.inv.unary.string.FixedLengthString;FP;FP;0.9;704;443;1147;10000
265;daikon.inv.unary.string.IsNumeric;TP;FP;0.9;698;389;1087;10000
266;daikon.inv.unary.string.OneOfString;FP;FP;0.75;746;369;1115;10000
267;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1082;563;1645;10000
268;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1074;483;1557;10000
269;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1048;473;1521;10000
270;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;1050;455;1505;10000
271;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;818;405;1223;10000
272;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;943;409;1352;10000
273;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1214;509;1723;10000
274;daikon.inv.unary.string.FixedLengthString;FP;FP;0.95;718;425;1143;10000
275;daikon.inv.unary.string.IsNumeric;TP;FP;0.85;712;482;1194;10000
