ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
69;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;532;103;635
70;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;533;144;677
71;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;532;140;672
72;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;581;115;696
73;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;551;26;577
74;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;563;264;827
75;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;559;99;658
76;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;551;41;592
77;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;553;134;687
78;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;553;240;793
79;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;555;228;783
80;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;548;269;817
81;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;231;809
82;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;26;604
83;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;517;96;613
84;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;518;147;665
85;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;517;242;759
86;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;536;200;736
87;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;546;148;694
88;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;536;205;741
89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;538;288;826
90;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;538;218;756
91;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;548;150;698
92;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;563;106;669
93;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;527;219;746
94;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;545;213;758
95;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;594;193;787
96;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;576;266;842
97;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;574;203;777
98;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;568;216;784
99;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;536;36;572
100;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;585;40;625
101;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;567;171;738
102;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;565;237;802
103;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;559;207;766
104;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;592;199;791
105;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;570;280;850
106;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;566;143;709
107;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;591;228;819
108;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;575;114;689
109;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;571;248;819
110;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;565;262;827
111;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;590;189;779
112;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;564;106;670
113;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;572;211;783
114;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;570;217;787
115;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;564;197;761
116;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;566;226;792
117;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;557;228;785
118;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;587;239;826
119;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;589;38;627
120;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;609;241;850
121;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;611;197;808
122;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;611;239;850
123;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;636;243;879
124;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;613;135;748
125;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;629;226;855
126;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;615;249;864
127;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;606;252;858
128;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;638;130;768
129;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;593;191;784
130;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;589;209;798
131;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;581;210;791
132;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;583;221;804
133;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;593;200;793
134;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;583;238;821
135;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;193;771
136;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;593;259;852
137;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;585;105;690
138;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;587;238;825
139;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;591;123;714
140;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;628;224;852
141;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;611;102;713
142;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;593;121;714
143;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;595;256;851
144;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;589;249;838
145;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;591;256;847
146;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;609;258;867
147;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;593;204;797
148;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;593;205;798
149;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;586;212;798
150;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;616;111;727
151;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;618;202;820
152;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;596;117;713
153;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;626;248;874
154;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;593;229;822
155;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;195;773
156;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;585;125;710
157;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;580;131;711
158;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;612;42;654
159;daikon.inv.binary.twoScalar.IntEqual;TP;FP;945;38;983
160;daikon.inv.binary.twoScalar.IntEqual;TP;FP;455;144;599
161;daikon.inv.binary.twoScalar.IntEqual;TP;FP;942;126;1068
162;daikon.inv.binary.twoScalar.IntEqual;TP;FP;978;92;1070
163;daikon.inv.binary.twoScalar.IntEqual;TP;FP;976;91;1067
164;daikon.inv.unary.scalar.OneOfScalar;TP;FP;447;174;621
165;daikon.inv.unary.string.OneOfString;TP;FP;446;182;628
166;daikon.inv.unary.string.OneOfString;TP;FP;453;201;654
167;daikon.inv.unary.string.OneOfString;TP;FP;485;216;701
168;daikon.inv.unary.string.OneOfString;TP;FP;503;204;707
169;daikon.inv.unary.scalar.NonZero;TP;FP;410;86;496
170;daikon.inv.unary.scalar.OneOfScalar;TP;FP;455;204;659
171;daikon.inv.unary.scalar.OneOfScalar;TP;FP;462;182;644
172;daikon.inv.unary.scalar.NonZero;TP;TP;920;218;1138
173;daikon.inv.unary.sequence.EltNonZero;TP;TP;930;209;1139
174;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;452;204;656
175;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;460;113;573
176;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;467;265;732
177;daikon.inv.binary.sequenceScalar.SeqIntEqual;TP;FP;967;110;1077
178;daikon.inv.unary.string.FixedLengthString;TP;FP;509;197;706
179;daikon.inv.unary.string.IsUrl;TP;FP;504;262;766
180;daikon.inv.unary.string.IsUrl;TP;FP;505;185;690
181;daikon.inv.unary.string.IsUrl;TP;FP;506;223;729
182;daikon.inv.unary.string.FixedLengthString;TP;FP;496;259;755
183;daikon.inv.unary.string.IsUrl;TP;FP;491;201;692
184;daikon.inv.unary.string.FixedLengthString;TP;FP;495;225;720
185;daikon.inv.unary.string.IsUrl;TP;FP;505;203;708
186;daikon.inv.unary.string.FixedLengthString;TP;FP;507;189;696
187;daikon.inv.unary.string.IsUrl;TP;TP;496;184;680
188;daikon.inv.unary.string.IsUrl;TP;FP;507;207;714
189;daikon.inv.unary.string.FixedLengthString;FP;FP;478;185;663
190;daikon.inv.unary.string.FixedLengthString;TP;FP;473;106;579
191;daikon.inv.unary.string.FixedLengthString;TP;FP;473;92;565
192;daikon.inv.unary.string.IsUrl;TP;TP;468;223;691
193;daikon.inv.unary.string.IsUrl;TP;FP;480;205;685
194;daikon.inv.unary.string.IsUrl;TP;FP;478;221;699
195;daikon.inv.unary.string.FixedLengthString;TP;FP;482;184;666
196;daikon.inv.unary.string.IsUrl;TP;FP;486;221;707
197;daikon.inv.unary.string.IsUrl;TP;FP;484;233;717
198;daikon.inv.unary.string.IsUrl;TP;FP;485;206;691
199;daikon.inv.unary.string.IsUrl;TP;FP;484;227;711
200;daikon.inv.binary.twoString.StdString$SubString;FP;FP;516;209;725
201;daikon.inv.binary.twoString.StdString$SubString;TP;FP;516;242;758
202;daikon.inv.binary.twoString.StdString$SubString;TP;FP;514;230;744
203;daikon.inv.binary.twoString.StdString$SubString;TP;FP;515;222;737
204;daikon.inv.binary.twoString.StdString$SubString;TP;FP;514;219;733
205;daikon.inv.binary.twoSequence.SuperSet;FP;FP;650;117;767
206;daikon.inv.binary.twoSequence.SuperSet;FP;FP;648;253;901
207;daikon.inv.binary.twoSequence.SuperSet;FP;FP;650;196;846
208;daikon.inv.unary.string.FixedLengthString;TP;FP;421;190;611
209;daikon.inv.unary.string.FixedLengthString;TP;FP;422;88;510
210;daikon.inv.unary.string.FixedLengthString;TP;FP;449;79;528
211;daikon.inv.unary.string.FixedLengthString;TP;FP;453;177;630
212;daikon.inv.unary.scalar.OneOfScalar;TP;FP;463;82;545
213;daikon.inv.unary.string.FixedLengthString;TP;FP;426;194;620
214;daikon.inv.binary.twoScalar.IntGreaterThan;TP;FP;468;250;718
215;daikon.inv.binary.twoString.StdString$SubString;TP;FP;473;166;639
216;daikon.inv.binary.twoString.StdString$SubString;TP;TP;504;183;687
217;daikon.inv.binary.twoScalar.IntEqual;TP;TP;564;201;765
218;daikon.inv.unary.scalar.LowerBound;FP;TP;486;250;736
219;daikon.inv.unary.scalar.OneOfScalar;FP;FP;529;38;567
220;daikon.inv.unary.sequence.EltNonZero;TP;FP;532;96;628
221;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;520;217;737
222;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;564;120;684
223;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;523;256;779
224;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;567;301;868
225;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;552;245;797
226;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;580;112;692
227;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;571;127;698
228;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;523;230;753
229;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;543;244;787
230;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;577;151;728
231;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;534;219;753
232;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;583;111;694
233;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;561;179;740
234;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;557;106;663
235;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;578;66;644
236;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;564;91;655
237;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;589;234;823
238;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;625;215;840
239;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;617;251;868
240;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;599;206;805
241;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;607;222;829
242;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;599;98;697
243;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;605;220;825
244;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;597;250;847
245;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;599;221;820
246;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;601;245;846
247;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;592;93;685
248;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;622;202;824
249;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;624;221;845
250;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;605;40;645
251;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;607;241;848
252;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;593;224;817
253;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;586;108;694
254;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;616;117;733
255;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;614;236;850
256;daikon.inv.unary.string.FixedLengthString;FP;FP;509;201;710
257;daikon.inv.unary.string.IsUrl;TP;TP;504;215;719
258;daikon.inv.unary.string.FixedLengthString;TP;FP;473;33;506
259;daikon.inv.binary.twoScalar.IntEqual;TP;TP;567;287;854
260;daikon.inv.unary.sequence.EltNonZero;TP;FP;542;263;805
261;daikon.inv.unary.scalar.LowerBound;FP;FP;487;259;746
262;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;521;202;723
263;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;524;142;666
264;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;509;227;736
265;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;548;138;686
266;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;554;122;676
267;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;544;103;647
268;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;578;146;724
269;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;525;258;783
270;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;543;202;745
271;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;578;176;754
272;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;582;192;774
273;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;562;210;772
274;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;570;103;673
275;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;556;258;814
276;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;609;248;857
277;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;611;227;838
278;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;613;285;898
279;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;613;223;836
280;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;599;123;722
281;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;597;200;797
282;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;609;268;877
283;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;609;203;812
284;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;599;108;707
285;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;601;228;829
286;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;601;123;724
287;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;594;96;690
288;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;626;207;833
289;daikon.inv.binary.twoScalar.IntNonEqual;TP;FP;453;186;639
290;daikon.inv.unary.string.IsUrl;TP;FP;513;240;753
291;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;561;193;754
292;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;559;84;643
293;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;572;93;665
294;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;563;151;714
295;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;593;232;825
296;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;567;244;811
297;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;584;191;775
298;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;558;241;799
299;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;562;106;668
300;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;564;26;590
301;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;591;205;796
302;daikon.inv.unary.string.OneOfString;TP;FP;527;237;764
303;daikon.inv.unary.string.OneOfString;TP;FP;514;202;716
304;daikon.inv.unary.scalar.OneOfScalar;FP;FP;532;84;616
305;daikon.inv.unary.scalar.LowerBound;TP;FP;514;226;740
306;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;570;231;801
307;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;561;209;770
308;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;544;225;769
309;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;579;232;811
310;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;581;204;785
311;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;535;35;570
312;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;572;214;786
313;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;562;257;819
314;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;591;223;814
315;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;591;101;692
316;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;591;270;861
317;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;616;213;829
318;daikon.inv.binary.twoScalar.IntNonEqual;TP;FP;461;225;686
